# stan_version_major = 2
# stan_version_minor = 23
# stan_version_patch = 0
# model = eight_school_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = /var/folders/0p/68vzj3fn4sl7mtrptth2cwz40000gn/T/tmp8csu4jpc/b2axtuy2.json
# init = 2 (Default)
# random
#   seed = 55084
# output
#   file = /var/folders/0p/68vzj3fn4sl7mtrptth2cwz40000gn/T/tmp8csu4jpc/eight_school-202006032328-4-irephkf4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta_tilde.1,theta_tilde.2,theta_tilde.3,theta_tilde.4,theta_tilde.5,theta_tilde.6,theta_tilde.7,theta_tilde.8,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,y_hat.1,y_hat.2,y_hat.3,y_hat.4,y_hat.5,y_hat.6,y_hat.7,y_hat.8
-7.25194,0.992023,0.289773,4,15,0,11.1712,0.217,3.25256,-1.1817,-0.975822,0.91931,0.134957,0.548738,0.873148,0.304275,1.59932,-3.62655,-2.95692,3.20711,0.655956,2.00181,3.05697,1.20667,5.41889,-5.84974,-3.82179,-3.76678,-3.48314,-3.17179,-3.33432,-4.6316,-3.87615,-15.2259,2.10748,12.9614,15.4456,12.133,-22.7636,-18.8073,-12.2163
-8.60109,0.986015,0.289773,4,15,0,12.6132,5.95548,2.83972,1.87948,1.57352,-0.886028,0.404627,0.24641,-0.981565,-0.217324,-2.23224,11.2927,10.4238,3.43942,7.10451,6.65522,3.16812,5.33834,-0.383447,-4.24729,-3.2509,-3.77252,-3.31688,-3.47791,-3.33626,-4.02311,-4.04596,7.23217,-1.93629,-20.2231,20.8495,1.58392,3.06941,-2.64559,1.74579
-4.38971,0.824827,0.289773,4,15,0,11.5781,-0.587988,5.23731,1.61875,0.63277,-0.413377,1.22463,-0.243252,0.672758,0.61858,-0.0777257,7.88992,2.72603,-2.75297,5.82576,-1.86198,2.93545,2.65171,-0.995062,-4.52569,-3.3606,-3.69165,-3.32253,-3.12075,-3.33231,-4.39937,-4.06991,8.69212,-4.07839,-4.10844,-2.03524,-6.39772,7.97234,-14.4583,-3.27885
-3.10111,0.996794,0.289773,4,15,0,5.91141,1.67338,9.73831,0.193887,0.609821,-0.0476363,0.232796,-0.907355,0.290999,1.5013,0.655728,3.56151,7.612,1.20948,3.94041,-7.16273,4.50721,16.2935,8.05906,-4.95419,-3.22228,-3.72614,-3.35552,-3.3506,-3.36766,-3.23608,-3.83328,-20.133,0.66721,2.9931,6.3527,-2.26444,7.6114,25.8636,1.24844
-9.96378,0.721114,0.289773,3,7,0,12.8243,3.73981,0.933818,1.35613,1.91846,-1.99975,0.778214,-0.245747,1.8485,0.47322,0.518183,5.00618,5.5313,1.87241,4.46652,3.51033,5.46597,4.18171,4.2237,-4.80191,-3.252,-3.7379,-3.34336,-3.24174,-3.39925,-4.17625,-3.90263,-1.11512,15.7118,-7.27203,-6.87743,0.940178,-7.58209,-1.76232,6.20871
-7.86444,0.993921,0.289773,4,15,0,13.5939,6.3011,0.801177,-0.283317,-1.31283,1.79732,-0.176849,-0.0783238,-1.85636,0.463247,-0.294389,6.07412,5.24929,7.74108,6.15942,6.23835,4.81383,6.67225,6.06525,-4.69531,-3.25936,-3.91686,-3.31975,-3.43958,-3.37694,-3.86311,-3.86366,-8.83422,-3.72319,19.4533,24.9571,2.27472,-0.798518,2.44774,-6.27535
-6.81861,1,0.289773,4,15,0,12.0297,3.68538,5.48136,0.523039,0.985433,-1.77272,-0.0488555,0.0172331,1.83258,-0.463576,0.429584,6.55234,9.08689,-6.03155,3.41758,3.77984,13.7304,1.14435,6.04008,-4.64922,-3.22743,-3.70948,-3.36987,-3.25719,-3.98652,-4.64209,-3.86413,-7.65255,-0.789515,-24.9508,12.0619,3.59285,28.0926,-1.27577,25.4962
-5.97517,0.995647,0.289773,4,15,0,10.3911,5.57328,1.90534,0.767341,-0.531282,1.45778,0.808072,-1.00985,-1.55704,0.262292,-0.35041,7.03533,4.561,8.35085,7.11293,3.64917,2.60659,6.07303,4.90563,-4.60369,-3.28066,-3.94317,-3.31689,-3.24959,-3.3275,-3.93279,-3.88698,-1.59979,-3.29498,12.1296,19.7573,1.47433,0.648648,-4.08775,-8.20067
-6.30281,0.993083,0.289773,4,15,0,10.5081,2.63889,4.59294,0.163762,0.481247,-1.64123,-0.93414,0.442997,1.6981,0.414062,0.777463,3.39104,4.84923,-4.89916,-1.65155,4.67355,10.4382,4.54065,6.20973,-4.97277,-3.27116,-3.69857,-3.62613,-3.31486,-3.68493,-4.12729,-3.86105,2.75592,4.30116,7.87271,9.69809,11.8972,-4.69083,11.3098,4.12589
-10.977,0.968926,0.289773,4,15,0,13.4343,6.49128,1.60815,0.00467375,2.29285,-1.61194,-1.08624,1.75327,1.56938,-0.0162517,0.946623,6.49879,10.1785,3.89903,4.74443,9.31079,9.01507,6.46514,8.01359,-4.65433,-3.24525,-3.78449,-3.33786,-3.77241,-3.58229,-3.88679,-3.83383,-0.590882,8.28798,-7.23653,22.1302,-0.432109,9.95257,9.31457,5.38905
-10.5819,0.979768,0.289773,4,15,0,18.2274,6.77589,0.170479,-0.153348,0.57051,1.45442,-0.0930768,-1.94198,-1.10731,1.31033,-1.39357,6.74975,6.87315,7.02384,6.76003,6.44483,6.58712,6.99928,6.53832,-4.63048,-3.22787,-3.88777,-3.31707,-3.4583,-3.44583,-3.8266,-3.85534,1.85828,13.7548,10.0713,3.10372,14.1649,1.65805,17.0412,-9.80869
-15.6788,0.662138,0.289773,4,15,0,23.0678,9.05982,0.00261846,1.39655,0.28653,0.949712,-1.86439,1.44188,-1.01747,0.630319,-1.20056,9.06348,9.06057,9.06231,9.05494,9.0636,9.05716,9.06147,9.05668,-4.42386,-3.22715,-3.97571,-3.33428,-3.74132,-3.58509,-3.62101,-3.82268,15.7555,-8.63396,39.4339,6.26376,13.6525,13.5167,10.6284,22.9333
-15.7197,0.998199,0.289773,4,15,0,19.3663,0.622401,0.00803797,-1.26295,-0.269813,-1.0784,1.74891,-2.07495,1.30579,-0.726309,1.27736,0.612249,0.620232,0.613733,0.636459,0.605723,0.632897,0.616563,0.632668,-5.29385,-3.49383,-3.71703,-3.48417,-3.13208,-3.31739,-4.73244,-4.00872,16.3593,18.2662,10.9747,3.79158,-6.00127,-0.265821,-22.3871,-0.566296
-10.7306,0.995825,0.289773,4,15,0,22.6647,10.5981,0.183093,1.05085,1.00431,1.63944,-0.386633,0.980421,-0.311436,-1.35221,0.653698,10.7905,10.7819,10.8982,10.5273,10.7776,10.541,10.3505,10.7177,-4.28514,-3.26022,-4.06879,-3.36825,-3.9724,-3.693,-3.5141,-3.81185,3.73833,30.7752,22.5109,17.8298,10.1893,8.76838,11.6552,22.871
-8.06666,0.988469,0.289773,4,15,0,12.2875,-1.38693,3.27186,-1.0472,-1.00634,-1.73032,0.443422,-0.523302,0.596419,1.43049,-0.223194,-4.81322,-4.67953,-7.04828,0.0638868,-3.09909,0.564472,3.29345,-2.11718,-6.01967,-4.02538,-3.72354,-3.51563,-3.14336,-3.31762,-4.30294,-4.11686,-12.5778,7.79563,3.31379,4.21435,13.7353,2.82963,11.9853,-2.8852
-7.46855,0.988142,0.289773,4,15,0,11.5594,11.6442,1.7625,0.929037,0.430441,1.73042,-0.0642176,-0.379012,0.0535922,-0.172463,0.686209,13.2816,12.4028,14.694,11.531,10.9762,11.7386,11.3402,12.8536,-4.10839,-3.31845,-4.30301,-3.40167,-4.00152,-3.79335,-3.44329,-3.81043,6.54048,14.1568,30.8268,20.1549,6.68748,8.03472,11.9848,26.7341
-7.65399,0.997214,0.289773,4,15,0,11.2315,-1.63467,2.18828,-0.998733,-0.7666,-1.73687,0.0331601,0.246167,0.109747,0.346832,-0.919801,-3.82018,-3.3122,-5.43543,-1.5621,-1.09598,-1.39451,-0.8757,-3.64745,-5.87704,-3.86135,-3.70311,-3.61977,-3.11622,-3.34053,-5.00298,-4.18715,-7.92956,-3.35495,-13.6552,16.5024,-2.8039,-8.15026,-19.0744,-14.7792
-5.21532,0.998578,0.289773,4,15,0,10.9321,6.8028,4.85962,-0.0245515,0.0372648,-0.887444,1.61947,0.647017,0.635596,0.0205435,-0.232341,6.68349,6.9839,2.49016,14.6728,9.94706,9.89156,6.90264,5.67371,-4.63675,-3.22669,-3.7504,-3.56011,-3.8559,-3.64353,-3.83728,-3.87107,23.9739,0.0931206,6.51383,18.0802,9.58382,6.87021,15.2386,32.8623
-5.20326,0.999756,0.289773,4,15,0,7.23454,3.02806,2.44117,0.413657,-0.123132,0.606243,-1.58306,-0.85565,-1.23431,0.162008,0.336909,4.03786,2.72747,4.508,-0.836463,0.939273,0.0149037,3.42355,3.85051,-4.90295,-3.36052,-3.80162,-3.57059,-3.13938,-3.32084,-4.28389,-3.9118,-15.1583,3.49554,6.67593,4.30878,-9.57689,-4.65946,-4.40181,24.3922
-5.46887,0.993703,0.289773,4,15,0,8.28841,5.05092,1.36866,0.281502,0.913883,0.381822,-1.6659,0.199769,-0.653357,0.600773,0.929794,5.4362,6.30172,5.5735,2.77086,5.32434,4.15669,5.87317,6.32349,-4.75838,-3.23594,-3.83509,-3.39074,-3.36306,-3.35801,-3.95682,-3.85904,5.43492,16.2201,10.3893,-7.71321,-2.00739,31.9328,11.5388,-2.2657
-6.79934,0.971549,0.289773,4,15,0,11.6565,6.64593,2.54345,-0.908901,-0.876865,0.203335,1.80473,-0.828277,0.670882,-0.699941,-0.904604,4.33418,4.41567,7.1631,11.2362,4.53925,8.35228,4.86566,4.34511,-4.87159,-3.28576,-3.89326,-3.39099,-3.30557,-3.54021,-4.08408,-3.89974,-21.6787,4.24547,17.4576,4.81487,-2.26892,4.10292,14.4408,-8.46122
-6.17391,0.927822,0.289773,4,15,0,16.2635,2.08825,6.81087,1.04599,0.93091,-0.321666,-1.64378,0.580396,-0.873592,1.22252,1.18765,9.21235,8.42856,-0.102571,-9.10735,6.04126,-3.86167,10.4146,10.1772,-4.41138,-3.22244,-3.70792,-4.38893,-3.42221,-3.4145,-3.50921,-3.81444,-20.8815,10.6582,-24.2427,-5.63457,15.183,-29.2601,34.5076,12.737
-11.2356,0.925566,0.289773,4,15,0,14.7009,7.9235,0.557106,-1.15906,-0.44284,0.131517,2.34255,0.413903,0.130553,-1.45232,-2.0717,7.27778,7.67679,7.99677,9.22855,8.15409,7.99623,7.11441,6.76934,-4.58123,-3.22205,-3.92772,-3.33736,-3.63343,-3.5191,-3.814,-3.85153,18.2473,-3.24436,-1.22324,20.3054,-4.68508,3.60885,-6.91592,23.9882
-6.80935,0.993217,0.289773,4,15,0,18.5534,2.34441,8.19192,1.59367,0.0784616,0.130183,-0.158332,-1.38273,0.173098,1.28282,2.44248,15.3996,2.98716,3.41085,1.04737,-8.9828,3.76241,12.8532,22.353,-3.97981,-3.34717,-3.7718,-3.46325,-3.50953,-3.34837,-3.35397,-3.97472,51.5899,-33.4907,-4.3915,-18.9142,-25.9835,-22.2911,10.9274,69.3076
-8.90501,0.826913,0.289773,4,15,0,14.6819,2.6394,1.91432,0.285239,0.335016,-3.07807,0.673975,0.515852,1.45771,0.150179,-0.0753746,3.18543,3.28072,-3.253,3.9296,3.6269,5.42991,2.92689,2.49511,-4.99535,-3.33288,-3.69165,-3.35579,-3.24831,-3.39793,-4.35752,-3.94873,-9.19498,3.49263,8.96808,9.36235,1.22766,7.5783,-0.523916,0.653626
-9.01293,0.998018,0.289773,4,15,0,12.9438,5.41583,0.570728,-0.918229,-0.77731,2.58471,-0.453728,-0.453463,-1.20813,-0.190647,-0.671289,4.89177,4.97219,6.89099,5.15687,5.15702,4.72631,5.30702,5.0327,-4.81363,-3.26736,-3.8826,-3.33087,-3.35017,-3.37421,-4.02708,-3.88422,-0.599325,-4.09554,6.81958,7.71163,12.8426,-12.6538,22.3404,13.6079
-5.62213,1,0.289773,4,15,0,11.3141,6.13104,1.59906,-0.260471,-1.89393,-0.292946,0.32144,0.288633,-0.831639,-0.302819,-0.723443,5.71453,3.10253,5.66261,6.64504,6.59258,4.8012,5.64682,4.97421,-4.73064,-3.34145,-3.83809,-3.31735,-3.47201,-3.37654,-3.98453,-3.88549,4.94179,16.2067,-9.09153,-8.25173,1.36322,-1.34024,-9.12333,-32.9819
-6.92672,0.977162,0.289773,4,15,0,11.5755,9.27023,3.24085,1.24845,1.69469,-0.595893,-0.470628,-1.53423,0.174912,1.10442,0.598225,13.3163,14.7625,7.33903,7.74499,4.29802,9.83709,12.8495,11.209,-4.10613,-3.45018,-3.90031,-3.31913,-3.28943,-3.63954,-3.35416,-3.81028,0.676719,3.09705,7.78888,4.55891,11.1702,23.1599,5.78815,13.6106
-6.08294,0.998018,0.289773,4,15,0,10.8561,7.74435,7.99478,0.621339,1.1999,0.0787198,-0.552295,-1.72235,0.109247,0.411911,-1.28361,12.7118,17.3373,8.3737,3.32888,-6.02546,8.61776,11.0375,-2.51785,-4.14638,-3.65745,-3.94419,-3.37252,-3.27206,-3.55663,-3.46391,-4.13457,38.1035,17.4039,-3.38853,6.94932,-23.6175,14.585,5.20393,-4.75125
-7.21753,0.997545,0.289773,4,15,0,10.5602,2.36064,3.76555,0.350618,-0.240477,-1.64175,-0.827044,1.58443,-0.143089,-0.216207,1.56237,3.68091,1.45512,-3.82146,-0.753636,8.32689,1.82183,1.5465,8.24384,-4.94125,-3.4357,-3.69285,-3.56526,-3.65314,-3.31962,-4.57511,-3.83108,-6.60754,5.28668,-19.3736,-6.81515,-2.40418,-3.80095,14.4325,9.73454
-7.47531,0.94654,0.289773,4,15,0,15.6971,6.59142,0.516301,0.708522,0.184503,1.71805,1.75288,0.171825,0.0117361,0.378778,-0.611681,6.95723,6.68668,7.47846,7.49644,6.68014,6.59748,6.78699,6.27561,-4.61098,-3.23015,-3.90598,-3.31785,-3.48027,-3.4463,-3.85018,-3.85988,21.4956,-0.484808,18.2859,-2.60559,21.9644,4.25971,7.15394,5.09652
-6.11728,0.985423,0.289773,4,15,0,10.9733,4.83157,1.58081,0.49166,0.575107,1.16749,0.783655,0.540113,-1.33859,1.22921,1.14226,5.60879,5.74071,6.67716,6.07038,5.68539,2.7155,6.77472,6.63727,-4.74114,-3.24705,-3.87443,-3.3204,-3.39205,-3.32899,-3.85156,-3.85369,-7.15371,-0.309346,-6.29564,16.7291,7.0028,7.89921,9.78144,17.8607
-5.42492,0.973485,0.289773,4,15,0,11.0529,-1.30734,10.1631,-0.768009,1.03678,-0.791469,-0.225374,0.260027,0.139883,1.05894,0.66131,-9.11266,9.22947,-9.35109,-3.59783,1.33534,0.114304,9.45478,5.4136,-6.68777,-3.22908,-3.77031,-3.78094,-3.14983,-3.32008,-3.58663,-3.87626,-27.6874,1.51114,-2.37826,-12.015,-10.4341,18.8054,4.33598,13.7499
-6.50041,0.89379,0.289773,4,15,0,14.4932,4.22305,0.443775,-0.620629,0.474342,0.0316221,1.38515,-1.13927,-0.393739,-0.535135,-0.955483,3.94763,4.43355,4.23708,4.83774,3.71747,4.04832,3.98557,3.79903,-4.91258,-3.28512,-3.79382,-3.33615,-3.25354,-3.35523,-4.20355,-3.9131,-1.11577,0.288754,1.03604,13.189,7.86704,-19.589,3.99233,-20.0319
-16.681,0.895469,0.289773,4,15,0,19.2049,10.1449,0.158056,-0.284993,-4.02024,-0.375543,-1.0387,0.801311,0.120436,-0.48817,-1.44947,10.0998,9.50946,10.0855,9.98071,10.2715,10.1639,10.0677,9.91579,-4.33902,-3.23292,-4.02596,-3.35355,-3.90041,-3.66385,-3.53613,-3.81601,4.15333,10.4511,22.0728,21.2492,13.7619,10.242,11.8801,-9.11607
-15.5551,0.740552,0.289773,4,15,0,29.3364,1.69946,0.159318,0.0659479,2.13544,-0.411688,2.9167,0.216996,1.00195,1.34276,2.12771,1.70997,2.03968,1.63387,2.16415,1.73403,1.85909,1.91339,2.03845,-5.16291,-3.39915,-3.73347,-3.41347,-3.1623,-3.31988,-4.51542,-3.96245,7.14935,-4.08161,3.53237,29.4358,-3.25125,10.0194,9.94409,14.5975
-10.8574,0.994777,0.289773,4,15,0,20.3719,5.64528,0.395617,0.976048,-1.29142,-0.86457,-0.589985,-1.84045,-1.69066,0.463659,-1.91797,6.03142,5.13437,5.30324,5.41187,4.91717,4.97642,5.82871,4.8865,-4.69947,-3.26258,-3.82618,-3.32726,-3.33229,-3.38217,-3.96222,-3.8874,-8.32523,0.247049,27.8086,-12.034,5.38445,-8.24567,19.7809,-6.79459
-7.95146,0.986011,0.289773,4,15,0,14.6632,3.5613,1.06209,-0.975519,-0.577385,1.45597,0.453845,0.883748,1.7556,0.428255,1.28714,2.52521,2.94806,5.10767,4.04332,4.49992,5.42591,4.01615,4.92836,-5.06913,-3.34913,-3.81991,-3.35296,-3.30289,-3.39778,-4.19926,-3.88648,-4.89614,-1.16308,-7.15193,-15.8678,5.35097,16.4949,-11.6086,31.7784
-5.95335,1,0.289773,4,15,0,10.6403,2.4465,2.53746,-0.0769503,-0.731086,0.795951,-0.179984,1.8757,0.746227,0.733698,-0.428062,2.25124,0.591397,4.4662,1.9898,7.20601,4.34002,4.30823,1.36031,-5.10032,-3.49596,-3.8004,-3.42056,-3.53183,-3.36293,-4.15885,-3.98401,2.95705,-12.0995,2.67906,11.8844,-2.57404,21.4537,-3.69875,-12.6623
-9.73753,0.967039,0.289773,3,15,0,11.8171,9.16703,2.43357,1.46466,1.44121,-1.35575,0.544549,-2.5726,-0.524555,-0.636907,0.697009,12.7314,12.6743,5.86771,10.4922,2.90642,7.89048,7.61707,10.8633,-4.14506,-3.33077,-3.84511,-3.36723,-3.21036,-3.51303,-3.76055,-3.8113,18.7114,-5.70635,40.9457,11.2661,2.54549,11.0375,4.98653,-17.2007
-11.6981,0.963802,0.289773,4,15,0,19.9124,-0.0658495,2.4469,0.204071,-1.68745,1.85881,2.15612,-0.382155,1.72343,1.42805,-0.824734,0.433493,-4.19488,4.48247,5.20995,-1.00095,4.15122,3.42844,-2.08389,-5.31568,-3.9651,-3.80088,-3.33007,-3.11616,-3.35787,-4.28318,-4.11542,-4.9355,-13.3687,14.2466,7.88864,10.2132,7.95697,19.0102,-11.9095
-9.26432,0.999796,0.289773,4,15,0,16.0895,5.94894,3.78301,0.881716,1.83478,-2.00721,-1.81009,-0.0146924,-1.43289,-0.0666915,0.960678,9.28448,12.89,-1.64437,-0.89866,5.89336,0.528306,5.69665,9.5832,-4.40537,-3.34108,-3.69512,-3.57464,-3.40949,-3.31775,-3.97839,-3.81832,-2.77891,8.40118,4.47042,4.46665,14.5703,-4.1234,5.04972,40.3546
-4.6391,0.999705,0.289773,4,15,0,11.5755,4.73594,3.99392,0.18599,0.54058,-0.210869,-0.299252,-1.8988,-0.732078,0.198801,1.16054,5.47877,6.89497,3.89375,3.54076,-2.84772,1.81209,5.52994,9.37105,-4.75411,-3.22763,-3.78435,-3.36628,-3.13724,-3.31956,-3.99904,-3.81998,-4.87828,4.71237,0.867319,10.992,-5.39381,-2.4406,7.88602,44.3967
-2.7003,0.998647,0.289773,4,15,0,6.15876,4.63126,9.74324,1.14515,0.352362,0.376831,0.122312,-0.0568188,-0.474673,1.39438,0.832179,15.7887,8.0644,8.30282,5.82297,4.07766,0.0063994,18.217,12.7394,-3.95836,-3.22154,-3.94105,-3.32256,-3.27531,-3.32091,-3.22176,-3.81015,43.1237,20.3699,32.2476,-7.51938,9.30892,0.14471,41.1927,42.0301
-5.83139,0.818764,0.289773,4,15,0,10.1226,4.56314,0.54857,0.565698,-0.38638,-0.969544,-0.0484753,-0.672236,-0.119468,-1.15235,-1.01735,4.87347,4.35119,4.03128,4.53655,4.19437,4.49761,3.931,4.00506,-4.81551,-3.28809,-3.78809,-3.34191,-3.28272,-3.36738,-4.21121,-3.90795,-11.7234,1.89892,8.7677,-20.8917,-11.967,5.17325,6.18296,-22.8617
-10.0683,0.939787,0.289773,4,15,0,13.8817,2.76287,5.12204,1.098,-0.295831,-1.27598,-2.11998,1.24367,0.28364,2.6133,0.452458,8.38684,1.24761,-3.77277,-8.09573,9.13299,4.21568,16.1483,5.08037,-4.48182,-3.4495,-3.69269,-4.25849,-3.74997,-3.35956,-3.23867,-3.8832,11.8706,5.17313,-12.0278,2.62792,17.2354,3.87504,26.5547,-14.1541
-7.53903,0.991299,0.289773,4,15,0,14.8768,4.81343,0.515288,-1.73326,-0.134831,0.167627,0.893334,0.232686,-0.79751,-1.54968,-0.50513,3.9203,4.74395,4.8998,5.27375,4.93333,4.40248,4.01489,4.55314,-4.9155,-3.27453,-3.81342,-3.32915,-3.33347,-3.36467,-4.19944,-3.89489,-17.0685,14.9344,0.594102,7.60997,-1.19459,-20.6171,0.455584,-21.3305
-13.1898,0.921477,0.289773,4,15,0,20.1289,0.568895,5.20131,1.73518,0.560983,-1.50366,-1.39967,1.57596,0.222794,3.60836,0.591213,9.59408,3.48674,-7.25208,-6.71123,8.76594,1.72771,19.3371,3.64398,-4.37983,-3.32337,-3.72684,-4.09368,-3.70489,-3.31902,-3.23046,-3.91706,-5.7823,4.70177,-16.7085,-10.0268,9.26832,30.8984,22.2479,5.95196
-4.74005,0.978762,0.289773,3,7,0,17.0982,2.21882,2.65745,0.982737,0.78125,-0.788775,-1.05499,-0.855195,0.0304684,-0.537421,0.384354,4.8304,4.29496,0.122688,-0.584769,-0.0538181,2.29979,0.790649,3.24022,-4.81995,-3.29016,-3.71057,-3.55456,-3.12169,-3.32382,-4.70233,-3.92773,16.1988,31.2773,-11.2008,4.5673,-9.11862,-9.6857,-5.82019,-30.6631
-8.39112,0.983573,0.289773,4,15,0,9.89565,0.535426,9.69485,0.403465,0.57429,1.8304,1.95417,0.377962,0.703786,1.2887,-0.792635,4.44695,6.10308,18.2809,19.4808,4.19971,7.35852,13.0292,-7.14905,-4.85976,-3.23952,-4.57605,-3.96051,-3.28306,-3.4839,-3.34507,-4.37518,5.84759,10.8927,40.6193,19.1896,-1.4506,-0.172647,13.6758,-2.00783
-10.4501,0.95638,0.289773,4,15,0,18.3662,1.3115,0.228429,-0.682194,-2.12775,-1.1191,-1.097,-1.01324,-1.31593,-0.372375,-0.478065,1.15566,0.825455,1.05586,1.06091,1.08004,1.0109,1.22644,1.20229,-5.22836,-3.47889,-3.72366,-3.46259,-3.14287,-3.31683,-4.62829,-3.98923,-1.11309,-1.37695,-5.33987,5.22309,8.92348,9.26632,-9.18263,-13.6351
