# stan_version_major = 2
# stan_version_minor = 23
# stan_version_patch = 0
# model = eight_school_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = /var/folders/0p/68vzj3fn4sl7mtrptth2cwz40000gn/T/tmpnmbm5jgj/q4sf8q7x.json
# init = 2 (Default)
# random
#   seed = 81729
# output
#   file = /var/folders/0p/68vzj3fn4sl7mtrptth2cwz40000gn/T/tmpnmbm5jgj/eight_school-202006032319-4-urxj1dzn.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta_tilde.1,theta_tilde.2,theta_tilde.3,theta_tilde.4,theta_tilde.5,theta_tilde.6,theta_tilde.7,theta_tilde.8,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,y_hat.1,y_hat.2,y_hat.3,y_hat.4,y_hat.5,y_hat.6,y_hat.7,y_hat.8
-8.20403,0.961635,0.312667,3,15,0,13.4898,9.67648,4.65877,0.883325,-0.31984,-0.075878,1.90981,0.925098,-1.56028,-0.15531,-0.595494,13.7917,8.18642,9.32299,18.5738,13.9863,2.40752,8.95293,6.90222,-4.0756,-3.2217,-3.98812,-3.87036,-4.50252,-3.32502,-3.63077,-3.84941,-3.89899,-7.49967,-3.93118,22.046,18.842,13.7226,5.32101,10.3602
-14.1696,0.689603,0.312667,4,15,0,19.0249,-0.437426,0.308576,-0.272826,0.913132,1.25643,-2.48202,-2.005,1.02139,1.89539,0.363382,-0.521614,-0.155655,-0.0497208,-1.20332,-1.05612,-0.122249,0.147447,-0.325295,-5.43473,-3.5541,-3.70853,-3.59491,-3.11618,-3.32204,-4.81509,-4.04374,-6.35708,-11.5949,6.03794,-2.73816,4.93348,-2.18339,-4.41519,6.08161
-10.0925,0.955125,0.312667,4,15,0,17.4904,2.70834,0.96685,0.512166,1.26734,-0.0387317,-2.03269,-2.4778,0.673127,1.2172,0.0753139,3.20353,3.93366,2.67089,0.743032,0.312672,3.35915,3.88519,2.78115,-4.99336,-3.3042,-3.75434,-3.47861,-3.1268,-3.33983,-4.21766,-3.94046,-18.3952,0.91628,-0.0106721,24.1202,-9.19016,8.49142,7.0473,24.9593
-7.01055,0.997935,0.312667,4,15,0,14.4837,7.53674,2.06144,0.272659,1.50755,0.758847,-0.666417,0.658836,-1.12723,-1.04768,1.1586,8.09881,10.6445,9.10106,6.16297,8.89489,5.21303,5.37702,9.92512,-4.50712,-3.25649,-3.97753,-3.31973,-3.72054,-3.39018,-4.01822,-3.81595,0.0739524,-10.0396,7.49999,7.15412,12.0324,9.68245,19.5066,-20.3654
-6.98643,0.99444,0.312667,4,15,0,11.6204,3.45177,1.55523,-0.0535057,-0.0812907,0.203404,0.795829,0.550475,-1.28589,-1.98475,0.928215,3.36856,3.32534,3.76811,4.68946,4.30788,1.45193,0.365035,4.89535,-4.97523,-3.33079,-3.78099,-3.33889,-3.29007,-3.31768,-4.77648,-3.88721,10.2983,7.25613,17.7759,15.3979,-5.87177,-5.58523,-8.98812,-9.34728
-8.10754,0.976103,0.312667,4,15,0,12.7453,2.07686,4.82927,0.758282,-0.591675,2.38253,0.599731,0.228593,1.14902,1.94446,-0.464284,5.73881,-0.780492,13.5827,4.97312,3.1808,7.62577,11.4672,-0.165287,-4.72823,-3.60701,-4.22861,-3.33381,-3.22406,-3.49824,-3.43491,-4.0377,-13.4699,-6.20008,-15.1667,17.0597,12.5291,-15.3219,-12.1293,-4.80908
-9.20529,0.930061,0.312667,4,15,0,16.731,5.12573,3.05117,-0.82937,0.959027,-2.77271,-0.440042,-0.554715,-1.17339,-1.157,0.696437,2.59518,8.05189,-3.33428,3.78309,3.4332,1.54552,1.59552,7.25068,-5.06122,-3.22154,-3.69175,-3.3596,-3.23748,-3.31806,-4.56706,-3.84412,12.9826,3.57135,7.49669,7.00436,21.8132,-4.36998,29.5429,16.0609
-7.10851,0.997254,0.312667,4,15,0,14.7792,1.6853,2.7271,0.302532,2.18812,1.29602,0.458585,-0.668076,0.252492,0.812861,1.49226,2.51033,7.65253,5.21969,2.93591,-0.136613,2.37387,3.90205,5.75484,-5.07082,-3.22213,-3.82349,-3.38509,-3.12076,-3.32463,-4.21528,-3.8695,5.55066,-1.42558,25.8899,-8.70122,10.0217,-18.864,-17.6349,9.20521
-9.29356,0.97703,0.312667,4,15,0,13.8449,6.79657,0.653533,-0.693472,-0.382442,-0.266854,1.83897,0.309746,0.547921,0.0209411,-2.53027,6.34337,6.54663,6.62218,7.9984,6.999,7.15466,6.81026,5.14296,-4.66923,-3.23208,-3.87236,-3.32095,-3.51113,-3.47336,-3.84758,-3.88187,23.7981,6.38137,24.7213,13.405,8.17813,4.42923,3.90616,-27.0939
-4.68711,1,0.312667,3,7,0,9.66862,6.49537,1.54175,-0.613842,-0.498486,0.0679162,0.750918,0.30088,-0.0416135,0.232354,-1.38805,5.54898,5.72683,6.60008,7.65311,6.95926,6.43122,6.85361,4.35534,-4.7471,-3.24736,-3.87153,-3.3186,-3.50721,-3.43873,-3.84273,-3.8995,0.789909,-5.05259,7.59737,7.52838,12.2787,-6.5967,3.89,13.9763
-9.29706,0.92326,0.312667,3,15,0,13.5297,11.8532,1.53406,-1.35557,-0.176832,-0.529012,0.800144,0.673251,0.996196,-0.427027,-1.55651,9.77366,11.5819,11.0417,13.0807,12.886,13.3814,11.1981,9.46542,-4.36521,-3.28567,-4.07662,-3.46962,-4.30642,-3.9503,-3.45285,-3.81922,-18.4579,10.7186,11.5279,18.3573,21.6797,14.2922,5.03588,-50.6535
-8.57871,0.976893,0.312667,4,15,0,16.4028,-3.68039,7.58431,2.00401,0.532019,0.576626,-0.918968,-0.693785,-0.811497,1.44318,1.4829,11.5186,0.354606,0.692918,-10.6501,-8.94227,-9.83504,7.26513,7.56636,-4.23062,-3.51378,-3.71816,-4.60414,-3.50554,-3.80195,-3.79771,-3.83965,9.89496,-1.79184,-24.3909,-39.9443,0.644927,-25.4269,3.13005,-10.606
-9.24943,0.750641,0.312667,4,15,0,13.6369,7.87154,0.208864,-1.94868,-0.496712,0.223897,-0.763309,-0.774157,-0.901949,-0.475209,-1.34643,7.46453,7.7678,7.91831,7.71212,7.70985,7.68316,7.77229,7.59032,-4.56411,-3.22179,-3.92436,-3.31893,-3.58444,-3.5014,-3.74455,-3.83932,-9.28069,19.207,17.7983,-7.91002,17.2978,-3.32634,2.2143,9.00308
-10.2921,0.984799,0.312667,4,15,0,18.279,4.25516,0.0243099,1.32082,0.589269,-0.845381,0.592998,0.644497,1.13783,0.556407,1.35759,4.28727,4.26949,4.23461,4.26958,4.27083,4.28283,4.26869,4.28817,-4.87653,-3.29111,-3.79375,-3.34764,-3.28765,-3.36137,-4.16427,-3.90109,-18.2038,17.1722,5.38572,-6.43167,1.69673,1.03422,12.8368,37.9512
-7.91023,0.985403,0.312667,4,15,0,14.5275,2.06151,1.27723,-1.39557,-0.427124,0.893142,0.603656,-0.486595,-1.33581,-1.04992,-1.40727,0.279056,1.51598,3.20226,2.83252,1.44002,0.355382,0.720528,0.26411,-5.33466,-3.43174,-3.76666,-3.3886,-3.15291,-3.31855,-4.71442,-4.02186,5.14061,-8.92553,-8.39411,11.0086,-12.5937,-12.9501,-0.980737,-22.7054
-5.34639,0.999489,0.312667,4,15,0,10.7841,3.92203,10.7579,1.02839,0.328892,-1.4085,-0.685291,0.00579711,0.74387,1.33467,1.42775,14.9853,7.46022,-11.2305,-3.45026,3.9844,11.9245,18.2803,19.2817,-4.00339,-3.22298,-3.82383,-3.76811,-3.26952,-3.81,-3.22192,-3.89114,25.888,-0.629919,-10.618,-2.42978,-11.2125,29.0068,9.72498,45.9993
-5.34639,0.000251778,0.312667,2,3,0,13.8987,3.92203,10.7579,1.02839,0.328892,-1.4085,-0.685291,0.00579711,0.74387,1.33467,1.42775,14.9853,7.46022,-11.2305,-3.45026,3.9844,11.9245,18.2803,19.2817,-4.00339,-3.22298,-3.82383,-3.76811,-3.26952,-3.81,-3.22192,-3.89114,38.678,15.5236,30.1635,18.8624,3.48471,26.6442,-15.5666,7.81425
-8.42979,0.853619,0.312667,3,15,0,15.9905,7.80033,1.57412,1.12035,-1.52363,-0.0222883,1.83378,-0.290409,-1.56402,-0.807015,0.721014,9.56389,5.40197,7.76525,10.6869,7.3432,5.33838,6.53,8.9353,-4.3823,-3.25527,-3.91788,-3.373,-3.54585,-3.39461,-3.87933,-3.8238,27.5435,7.26646,-5.61443,21.6172,-15.3101,10.8669,3.73059,4.01897
-9.64824,0.981287,0.312667,4,15,0,16.53,1.19689,1.37342,-0.769968,2.17129,2.12826,-0.873578,-1.04404,0.570795,0.73387,-0.280084,0.139394,4.17899,4.11989,-0.00290589,-0.237026,1.98083,2.2048,0.812213,-5.35191,-3.29452,-3.79054,-3.51948,-3.11976,-3.32081,-4.46897,-4.00247,2.34654,5.83307,21.7889,-1.34017,-4.92166,0.872827,9.21017,-5.86976
-8.61623,0.994926,0.312667,4,15,0,13.916,3.93357,4.59354,-1.10545,1.74312,1.05276,-0.575397,-0.00782497,1.52245,-0.489285,-1.07152,-1.14436,11.9407,8.76948,1.29046,3.89763,10.927,1.68602,-0.988491,-5.51453,-3.29917,-3.96208,-3.45154,-3.26423,-3.72405,-4.55225,-4.06965,10.3455,23.7386,-13.3289,-5.27115,10.7071,14.3922,-4.98049,3.19683
-8.5124,0.994892,0.312667,3,15,0,12.2789,3.26942,1.578,0.890875,-0.383053,-1.28044,0.72283,0.786583,-0.882657,2.27046,1.76143,4.67522,2.66496,1.24888,4.41005,4.51065,1.87659,6.8522,6.04896,-4.83598,-3.36384,-3.72679,-3.34455,-3.30362,-3.32001,-3.84289,-3.86396,-20.206,-5.39004,-23.5578,25.1772,4.12963,9.88808,16.6825,26.6077
-6.48156,1,0.312667,4,15,0,10.482,3.5931,0.182164,0.104387,1.55066,0.468873,0.237475,0.0440123,0.572918,0.525854,0.271228,3.61211,3.87557,3.67851,3.63636,3.60111,3.69746,3.68889,3.64251,-4.9487,-3.30658,-3.77864,-3.36359,-3.24684,-3.3469,-4.24556,-3.9171,-15.3238,-0.205361,6.61655,12.5992,11.4345,1.1989,-9.07974,-8.92035
-5.28125,0.987269,0.312667,4,15,0,9.20393,6.06,8.53769,0.555422,-1.37077,-0.0317456,-0.224699,0.626467,-0.0667034,-0.338841,0.121627,10.802,-5.64322,5.78897,4.14159,11.4086,5.49051,3.16708,7.09841,-4.28426,-4.15221,-3.8424,-3.3506,-4.06661,-3.40016,-4.3216,-3.84639,16.7241,-9.79971,26.3813,7.0405,23.1549,15.9385,6.18467,20.8388
-6.38491,0.971315,0.312667,3,7,0,9.79427,9.92935,0.381994,0.46099,-0.300844,-0.308307,-0.193863,0.177514,0.476969,0.19108,1.08014,10.1054,9.81443,9.81158,9.8553,9.99716,10.1116,10.0023,10.342,-4.33858,-3.23798,-4.01211,-3.35052,-3.86269,-3.65989,-3.54134,-3.81355,-1.92457,12.9988,13.9982,-2.91658,16.4181,17.3093,8.62616,2.58294
-7.62143,0.988776,0.312667,3,15,0,9.8439,6.60953,0.130776,0.13448,0.16844,-0.75342,0.907883,-0.369273,1.06083,0.00747146,1.40096,6.62712,6.63156,6.511,6.72826,6.56124,6.74826,6.61051,6.79274,-4.6421,-3.23089,-3.86821,-3.31714,-3.46908,-3.45337,-3.87013,-3.85116,-9.15698,13.7048,-0.446865,-16.6996,14.7947,5.46142,11.6837,19.3502
-9.62228,0.947525,0.312667,4,15,0,13.4434,0.721782,0.464238,1.96116,0.0539375,0.309624,-0.340544,-1.93305,-1.54662,0.356045,-0.0179537,1.63223,0.746822,0.865522,0.563689,-0.175612,0.00378346,0.887072,0.713447,-5.17201,-3.48457,-3.72071,-3.48802,-3.12036,-3.32093,-4.68579,-4.00589,7.92455,2.39554,-23.3425,18.3631,0.519339,-3.96215,8.21035,-18.3613
-10.9008,0.834291,0.312667,4,15,0,15.9952,5.18734,0.0173082,-0.659241,-0.783456,0.787526,-0.126045,0.33719,2.15255,0.818196,0.651164,5.17593,5.17378,5.20098,5.18516,5.19318,5.2246,5.20151,5.19862,-4.78463,-3.26146,-3.82289,-3.33044,-3.35293,-3.39058,-4.04053,-3.8807,-3.56465,14.0621,25.4425,17.8951,-2.94564,-9.08613,16.7683,-9.21954
-6.10431,0.998433,0.312667,4,15,0,14.5542,2.79044,6.04896,1.42735,0.181812,0.439826,-0.883585,-0.607669,-1.05811,-1.16508,0.0397521,11.4244,3.89021,5.45093,-2.55432,-0.885318,-3.61,-4.2571,3.0309,-4.23755,-3.30598,-3.83102,-3.69404,-3.11624,-3.40465,-5.69842,-3.93345,28.2377,-8.61253,9.33452,-13.3444,0.497926,-13.8615,-5.51271,13.6043
-6.93925,0.993103,0.312667,3,15,0,10.2959,4.25419,0.398833,0.0976256,-1.37618,0.134801,0.0336308,-0.9633,-0.552346,-0.80929,1.42586,4.29313,3.70533,4.30796,4.26761,3.87,4.0339,3.93142,4.82287,-4.87591,-3.31374,-3.79584,-3.34768,-3.26256,-3.35487,-4.21115,-3.8888,-7.16569,-0.435623,3.558,12.1252,13.4214,-6.25761,11.6766,-0.909308
-6.44895,0.891364,0.312667,3,15,0,10.4536,6.59494,0.554336,1.01448,-1.16257,-1.20607,-0.540295,-0.735069,-0.854065,0.196901,0.105448,7.1573,5.95048,5.92637,6.29543,6.18746,6.1215,6.70409,6.65339,-4.59236,-3.24253,-3.84715,-3.31889,-3.43505,-3.42522,-3.85951,-3.85342,13.1846,10.5916,27.2467,5.49506,2.97209,10.4696,6.83837,22.1844
-10.233,0.995644,0.312667,3,15,0,12.3128,3.24924,0.112354,0.0834602,1.81388,1.54966,1.02765,-0.946995,1.29741,0.663618,0.222499,3.25861,3.45303,3.42335,3.3647,3.14284,3.39501,3.3238,3.27423,-4.98729,-3.3249,-3.77211,-3.37144,-3.22211,-3.34054,-4.29848,-3.92681,13.7365,6.67129,18.0085,5.12125,5.73538,-5.29825,-12.5106,19.9268
-6.70934,0.975483,0.312667,4,15,0,15.1747,6.84648,2.9753,0.368191,-0.779582,-1.38758,-0.490674,-0.339619,-0.429462,-1.92182,-0.638786,7.94196,4.52699,2.71801,5.38658,5.83602,5.56871,1.1285,4.94591,-4.52104,-3.28183,-3.75539,-3.32759,-3.40463,-3.40309,-4.64476,-3.8861,13.4067,-4.94345,21.5613,2.4817,17.0317,1.11312,-6.12946,16.8272
-5.99442,0.990452,0.312667,4,15,0,10.1068,1.57504,8.87527,0.0668029,0.838743,1.16384,0.55644,-0.173064,0.388797,2.43973,0.773625,2.16793,9.01911,11.9044,6.51359,0.0390541,5.02572,23.2283,8.44117,-5.10987,-3.22672,-4.1254,-3.31781,-3.12283,-3.3838,-3.3582,-3.82886,31.7306,15.7218,31.2843,-0.562395,11.4754,14.9551,26.466,-1.52529
-8.34105,0.749753,0.312667,4,15,0,11.5158,6.6439,0.923749,0.0758452,-0.511747,-1.59044,-0.0401994,-0.108539,-0.721944,-2.2294,-1.11636,6.71396,6.17118,5.17473,6.60677,6.54364,5.97701,4.5845,5.61267,-4.63387,-3.23825,-3.82205,-3.31747,-3.46744,-3.41919,-4.1214,-3.87227,-13.3103,22.9785,1.55284,-1.03442,17.8628,-3.25887,2.36988,-18.7823
-10.7618,0.944697,0.312667,4,15,0,16.2993,9.14621,1.48266,1.28098,-0.948915,2.66437,1.42906,0.0699002,0.251597,0.0691306,1.39135,11.0455,7.73929,13.0966,11.265,9.24984,9.51924,9.2487,11.2091,-4.26578,-3.22186,-4.19758,-3.392,-3.76468,-3.61674,-3.60445,-3.81028,-9.99016,-10.3653,12.2695,-6.87016,14.1976,3.12738,-1.23291,8.36166
-9.51133,0.986873,0.312667,4,15,0,19.5129,6.28885,0.675685,1.14072,0.434408,0.678526,2.34534,-0.463641,0.648337,1.88979,-0.73281,7.05962,6.58237,6.74732,7.87356,5.97558,6.72692,7.56576,5.7937,-4.60143,-3.23157,-3.87709,-3.31999,-3.41653,-3.45236,-3.76589,-3.86875,2.77276,15.1992,23.3939,14.5897,-0.184322,12.7745,4.28096,12.0191
-6.25688,0.989447,0.312667,4,15,0,13.377,-1.38188,6.81283,-0.20955,0.878061,0.90105,1.45921,0.103702,-0.796806,-0.13221,0.00900027,-2.80951,4.60021,4.75683,8.55947,-0.675369,-6.81038,-2.2826,-1.32056,-5.73638,-3.27932,-3.80904,-3.32688,-3.11681,-3.56891,-5.27844,-4.08313,-2.96587,-7.34722,7.5905,15.2572,-9.7129,-5.83597,0.81814,4.45305
-12.4559,0.932493,0.312667,4,15,0,15.497,6.73018,1.59945,1.06156,-1.98751,0.125885,-0.659992,-0.650057,2.72466,2.43435,0.493589,8.42809,3.55126,6.93153,5.67456,5.69045,11.0881,10.6238,7.51965,-4.47823,-3.32048,-3.88417,-3.32409,-3.39247,-3.73737,-3.49357,-3.84029,43.2626,-4.01224,9.69036,16.2869,11.5167,6.06646,11.2596,34.3401
-9.2417,1,0.312667,3,7,0,14.2693,4.21742,2.21831,1.20155,-1.1612,0.568422,-0.270808,-1.01286,2.35284,2.09541,0.67048,6.88283,1.64152,5.47836,3.61669,1.97059,9.43675,8.86568,5.70476,-4.61796,-3.42368,-3.83192,-3.36413,-3.17063,-3.61096,-3.6387,-3.87047,25.3084,0.0710044,9.177,26.4659,-10.3111,4.93194,-5.77302,9.42664
-6.56593,0.973111,0.312667,3,7,0,13.5444,5.3524,1.76639,0.883398,-0.807537,0.174887,-0.194076,-0.919811,1.83682,1.565,0.654043,6.91282,3.92598,5.66131,5.00958,3.72765,8.59693,8.11679,6.50769,-4.61514,-3.30451,-3.83805,-3.3332,-3.25413,-3.55532,-3.70991,-3.85586,11.0541,4.76632,3.06926,14.7951,0.149895,6.92559,0.16604,16.2818
-7.0307,0.970735,0.312667,3,15,0,12.9481,3.87188,2.78832,1.0612,-1.22795,0.128909,-0.962532,-0.821648,1.79634,1.42495,0.827511,6.83084,0.447966,4.23132,1.18804,1.58087,8.88065,7.8451,6.17924,-4.62284,-3.50669,-3.79366,-3.45642,-3.15728,-3.57346,-3.73713,-3.8616,-10.0599,3.02143,3.1203,18.8463,1.88073,19.1674,4.63307,-10.8125
-5.55501,0.999694,0.312667,4,15,0,9.53924,4.57278,4.46938,1.1123,-1.3616,0.166279,-0.667518,0.264247,1.07693,1.62184,0.317747,9.54407,-1.51271,5.31595,1.58939,5.75381,9.38598,11.8214,5.99291,-4.38393,-3.67398,-3.8266,-3.4378,-3.39773,-3.60743,-3.4124,-3.865,-14.2888,1.83418,36.2193,9.75548,-13.8978,0.888953,13.6127,7.22964
-3.94101,0.933435,0.312667,4,15,0,12.079,4.32109,2.80944,0.920826,0.815775,0.000931831,-1.0428,0.768626,-0.0217329,0.535674,-0.447437,6.90809,6.61296,4.3237,1.3914,6.48049,4.26003,5.82603,3.06404,-4.61559,-3.23114,-3.79629,-3.44682,-3.46158,-3.36075,-3.96255,-3.93254,23.2368,1.83729,1.67601,9.44273,-3.476,13.4519,8.93346,-18.142
-3.09569,0.970918,0.312667,3,7,0,6.77628,5.29957,6.80115,0.389938,0.370715,-1.41815,-0.18552,-0.105674,-0.532709,1.25544,0.336671,7.9516,7.82085,-4.34549,4.03782,4.58086,1.67653,13.838,7.58932,-4.52019,-3.22168,-3.69506,-3.35309,-3.30842,-3.31873,-3.30813,-3.83933,3.53052,4.18429,-36.122,-4.71244,9.22783,-0.410294,3.75566,32.72
-6.48056,0.935387,0.312667,3,7,0,8.67245,10.2438,5.80979,1.25836,0.336459,-0.0413029,-0.148437,-1.12169,0.00123566,-0.748101,-1.67665,17.5546,12.1985,10.0038,9.3814,3.72703,10.251,5.89748,0.502806,-3.86945,-3.30966,-4.0218,-3.34027,-3.25409,-3.67047,-3.95388,-4.0133,40.9611,23.2814,11.7672,3.02305,11.591,3.67838,9.19005,5.84199
-6.6085,0.883336,0.312667,4,15,0,12.8996,4.0596,0.730939,-1.65891,-0.0805102,0.714467,-1.35648,-0.395793,0.51461,-0.572648,0.285166,2.84703,4.00075,4.58183,3.06809,3.7703,4.43574,3.64103,4.26804,-5.03293,-3.30149,-3.8038,-3.38072,-3.25663,-3.36561,-4.25242,-3.90157,20.8918,0.934431,19.0186,6.61016,6.54559,6.37275,3.57777,27.9008
-4.06889,0.990499,0.312667,4,15,0,10.5709,4.55323,10.5257,1.49931,0.276984,-0.773921,1.23995,0.413676,-0.567514,0.644081,-0.238638,20.3345,7.46868,-3.59283,17.6046,8.90746,-1.42025,11.3326,2.0414,-3.75757,-3.22294,-3.69221,-3.78153,-3.72208,-3.34104,-3.44379,-3.96236,-2.64686,-3.9395,-15.4335,4.34623,10.1179,10.7671,-2.11587,0.345449
-2.90814,0.996311,0.312667,4,15,0,6.72003,1.68371,8.4778,0.239148,0.546044,0.68443,-0.226421,-0.524165,0.384085,0.306304,0.417608,3.71116,6.31296,7.48616,-0.235846,-2.76006,4.9399,4.28049,5.2241,-4.93798,-3.23575,-3.90629,-3.53319,-3.13529,-3.38098,-4.16265,-3.88016,-25.377,7.53132,38.2997,18.5632,-9.47127,1.80502,0.869074,-19.879
-7.22655,0.840064,0.312667,4,15,0,9.52348,0.592583,0.514338,0.35124,0.132258,0.746551,-1.17729,0.769202,-0.277465,1.55187,0.66146,0.773239,0.660609,0.976562,-0.0129406,0.988213,0.449873,1.39077,0.932797,-5.27431,-3.49086,-3.72241,-3.52006,-3.14056,-3.31808,-4.60086,-3.99833,4.24961,-0.140866,27.8378,23.8517,4.49902,-5.67933,23.2116,19.033
-7.12419,0.977543,0.312667,3,15,0,10.4218,1.35619,1.0327,0.0556429,-0.744062,-0.0759072,-1.42961,0.595595,-1.79747,0.829363,-0.320545,1.41365,0.587797,1.2778,-0.120169,1.97126,-0.500058,2.21267,1.02516,-5.19773,-3.49623,-3.72727,-3.52632,-3.17066,-3.32613,-4.46772,-3.99519,10.1762,-11.1335,-17.7973,-5.07202,-7.02626,-0.818227,-0.251976,9.1635
-4.80047,0.988644,0.312667,3,7,0,9.47444,2.57121,2.90412,-0.91974,0.16217,-0.0599495,-1.51112,-0.0118041,-0.664642,0.292151,0.452513,-0.0998184,3.04217,2.39711,-1.81727,2.53693,0.641017,3.41965,3.88536,-5.38165,-3.34442,-3.74842,-3.63809,-3.19338,-3.31737,-4.28446,-3.91093,8.66503,3.48838,6.25537,-10.6036,14.1726,9.59353,-3.28095,39.8145
