# stan_version_major = 2
# stan_version_minor = 23
# stan_version_patch = 0
# model = eight_school_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = /var/folders/0p/68vzj3fn4sl7mtrptth2cwz40000gn/T/tmpnmbm5jgj/q4sf8q7x.json
# init = 2 (Default)
# random
#   seed = 81729
# output
#   file = /var/folders/0p/68vzj3fn4sl7mtrptth2cwz40000gn/T/tmpnmbm5jgj/eight_school-202006032319-1-nq7j5zyl.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta_tilde.1,theta_tilde.2,theta_tilde.3,theta_tilde.4,theta_tilde.5,theta_tilde.6,theta_tilde.7,theta_tilde.8,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,y_hat.1,y_hat.2,y_hat.3,y_hat.4,y_hat.5,y_hat.6,y_hat.7,y_hat.8
-9.2691,0.971876,0.345367,3,7,0,15.2211,-4.49402,3.348,0.532369,0.574524,-0.483247,0.776468,-0.327318,1.99193,1.52139,-1.0211,-2.71165,-2.57051,-6.11193,-1.89441,-5.58988,2.17497,0.599606,-7.91266,-5.723,-3.7802,-3.71044,-3.64374,-3.24621,-3.32254,-4.73539,-4.42121,1.65429,-4.13581,4.18184,-13.3072,-11.6143,-15.122,2.46329,-25.572
-3.951,1,0.345367,3,7,0,11.2995,8.53805,3.28243,0.516017,0.7605,-0.215212,-0.147798,-0.449931,-0.188144,-0.0374283,1.18932,10.2318,11.0343,7.83163,8.05291,7.06118,7.92048,8.41519,12.4419,-4.32856,-3.26756,-3.92068,-3.32141,-3.51729,-3.51474,-3.68087,-3.80961,27.503,2.61052,12.1976,25.8117,18.3072,8.62056,-8.45308,12.0863
-8.8331,0.929541,0.345367,3,7,0,10.815,6.21138,4.23992,1.86011,-0.322666,1.19295,-2.40998,0.261246,-1.38013,0.809544,0.372732,14.0981,4.84331,11.2694,-4.00674,7.31904,0.359761,9.64378,7.79174,-4.05646,-3.27135,-4.08921,-3.81745,-3.54336,-3.31853,-3.57066,-3.83664,17.1136,-2.15125,-9.62383,10.5213,-4.5517,5.30859,11.0906,14.3728
-10.349,0.939725,0.345367,4,15,0,12.1756,2.93771,1.24528,-1.08344,0.439759,-1.32993,2.94234,-0.864541,1.42721,0.138756,0.148028,1.58853,3.48533,1.28157,6.60174,1.86112,4.71498,3.1105,3.12205,-5.17713,-3.32343,-3.72733,-3.31749,-3.16669,-3.37386,-4.33001,-3.93094,11.7088,3.84538,-2.17416,9.17343,4.29913,8.83993,-1.92832,33.5533
-10.766,0.982389,0.345367,4,15,0,18.528,6.54134,2.19884,1.80545,-0.331816,0.72462,-2.64174,0.335412,-2.27018,0.919504,0.142172,10.5112,5.81173,8.13466,0.73259,7.27886,1.54958,8.56318,6.85396,-4.30667,-3.24547,-3.93368,-3.47915,-3.53925,-3.31808,-3.66679,-3.85018,8.06311,16.0876,2.98184,-5.60446,13.1943,-2.49677,14.2078,-3.02836
-5.88261,0.990664,0.345367,3,15,0,14.1224,7.21178,5.48768,-0.609352,-0.625207,0.168883,-0.169868,-1.40659,-1.78153,-0.467555,0.387023,3.86785,3.78084,8.13856,6.2796,-0.507145,-2.56472,4.64599,9.33564,-4.92112,-3.31053,-3.93385,-3.31898,-3.11766,-3.36934,-4.11317,-3.82027,15.2158,8.94156,14.5278,24.5648,-7.12076,8.22111,6.54878,3.43624
-7.55628,0.896726,0.345367,4,15,0,13.5458,1.634,0.507692,-0.358379,1.10145,-0.21578,0.275935,-0.732078,-0.167247,-2.09535,0.0377462,1.45206,2.1932,1.52445,1.77409,1.26233,1.54909,0.570214,1.65317,-5.1932,-3.39012,-3.73151,-3.42969,-3.14776,-3.31808,-4.74051,-3.97452,9.32725,6.51765,-21.2592,-5.3209,5.04896,-6.05104,-2.27277,11.6795
-6.39722,0.994932,0.345367,4,15,0,11.3281,5.26487,3.37402,-1.97619,0.156845,0.829645,1.17344,0.483841,-0.298877,0.36285,-0.359728,-1.40283,5.79407,8.06411,9.2241,6.89736,4.25646,6.48914,4.05114,-5.54816,-3.24585,-3.93062,-3.33727,-3.50115,-3.36065,-3.88402,-3.90682,9.60092,14.0307,31.4891,12.6114,4.73997,-2.6368,4.43734,5.73379
-7.81448,0.992363,0.345367,3,7,0,8.82696,5.4772,2.11744,-2.34508,-0.211155,0.489767,1.43605,0.641259,0.151509,0.541503,-0.865486,0.511638,5.0301,6.51425,8.51795,6.83503,5.79801,6.6238,3.64459,-5.30612,-3.26563,-3.86833,-3.32636,-3.4951,-3.41196,-3.86861,-3.91705,8.10571,-11.6748,4.34934,4.73444,-0.93947,20.1976,8.45886,3.73216
-5.01781,0.999597,0.345367,3,15,0,10.3086,5.52826,2.39697,0.066405,1.36388,0.0907993,1.23875,-0.372418,1.01371,-0.46051,-0.202907,5.68743,8.79745,5.7459,8.49752,4.63558,7.95809,4.42443,5.0419,-4.73332,-3.2247,-3.84092,-3.3261,-3.31221,-3.5169,-4.143,-3.88403,32.1711,23.1106,12.9332,23.4687,7.12705,18.1065,1.30658,7.36836
-5.46788,0.972917,0.345367,4,15,0,9.68475,4.70295,3.33103,0.997403,-1.28049,-0.377139,-0.943392,0.0785804,-1.24728,1.42016,0.688082,8.02533,0.437595,3.44669,1.56049,4.96471,0.548237,9.43354,6.99497,-4.51363,-3.50747,-3.7727,-3.4391,-3.33578,-3.31768,-3.58844,-3.84797,9.05233,12.3437,0.482577,-6.85226,-2.99784,-17.0397,10.2724,-39.5199
-4.35932,0.976795,0.345367,3,7,0,9.64403,3.02273,3.56018,1.19306,0.613066,-0.517073,-0.314391,-1.29189,-0.829068,-0.434391,0.420512,7.27022,5.20535,1.18186,1.90344,-1.57662,0.0711028,1.47622,4.51983,-4.58193,-3.26057,-3.72568,-3.42417,-3.11822,-3.3204,-4.5867,-3.89566,-22.9744,-2.96939,-20.2084,0.413122,-4.15936,4.45575,-15.391,11.1276
-3.907,0.973602,0.345367,4,15,0,7.16425,5.84029,2.7761,-0.573749,-0.609224,0.460656,0.388962,0.537744,0.33346,1.11067,-0.305438,4.2475,4.14902,7.11911,6.92008,7.33312,6.766,8.92361,4.99236,-4.88072,-3.29567,-3.89152,-3.31686,-3.54481,-3.45422,-3.63343,-3.88509,6.3678,-2.73107,1.17421,-13.825,6.91853,14.1069,18.2187,-20.4557
-9.13801,0.882541,0.345367,3,7,0,13.4446,8.5331,3.88266,0.400359,-0.656251,2.29226,-0.648934,-1.10611,-2.08062,0.236759,-0.9595,10.0876,5.9851,17.4331,6.01351,4.23844,0.454775,9.45235,4.80769,-4.34,-3.24182,-4.50698,-3.32086,-3.28555,-3.31806,-3.58683,-3.88914,12.3139,12.8026,30.9407,5.56499,12.7621,-16.1013,14.7345,10.3844
-9.50324,0.980935,0.345367,3,15,0,13.2152,2.62703,5.5238,0.70818,0.274343,-2.8093,0.920795,0.210267,1.54001,0.656057,1.81503,6.53887,4.14244,-12.891,7.71332,3.7885,11.1337,6.25095,12.6529,-4.6505,-3.29593,-3.8826,-3.31894,-3.2577,-3.74118,-3.91172,-3.80997,19.4605,14.6285,13.3443,7.55145,11.1497,19.6949,1.19418,-7.78303
-4.2875,0.957621,0.345367,3,7,0,11.988,4.59905,1.47285,0.722393,-0.750454,-0.0363766,-0.107716,-0.128249,-0.293367,0.660244,1.38777,5.66303,3.49374,4.54547,4.4404,4.41016,4.16696,5.57149,6.64303,-4.73575,-3.32306,-3.80273,-3.34391,-3.29684,-3.35828,-3.99386,-3.8536,6.40082,11.7677,26.2579,-3.79112,15.2827,8.90169,0.442393,7.3157
-8.47236,0.937391,0.345367,3,7,0,10.198,8.89376,0.550611,0.802998,0.65023,2.24339,-0.0969712,-0.503661,-0.860331,0.147837,0.860179,9.3359,9.25178,10.129,8.84037,8.61644,8.42005,8.97516,9.36738,-4.4011,-3.22936,-4.02819,-3.33083,-3.687,-3.54434,-3.62876,-3.82001,22.3279,16.3775,-4.6807,7.50031,1.53683,-3.10638,1.89484,7.27479
-8.6646,0.991682,0.345367,4,15,0,12.537,2.07749,3.21961,-1.1023,0.0507724,-2.439,-0.220591,0.390331,0.433057,-1.13242,-0.924432,-1.4715,2.24096,-5.77516,1.36727,3.33421,3.47177,-1.56847,-0.898823,-5.55714,-3.38736,-3.70657,-3.44794,-3.23212,-3.34208,-5.13615,-4.06607,-22.0931,-3.30819,6.7806,-5.92441,-16.9925,-15.2995,-7.2313,-4.49188
-14.7455,0.913186,0.345367,3,7,0,19.3737,12.1537,1.11792,-0.0957634,1.90015,-2.75841,-2.35485,0.247402,0.697535,-0.482572,-0.441012,12.0467,14.2779,9.07004,9.52118,12.4303,12.9335,11.6142,11.6607,-4.19256,-3.41859,-3.97607,-3.3431,-4.22957,-3.9053,-3.42541,-3.80949,7.57743,19.2084,0.70151,21.8812,13.1068,24.0156,31.9028,18.0745
-7.29995,0.995832,0.345367,3,7,0,19.4184,1.2917,5.33728,1.1792,0.649437,0.739921,-1.46231,0.823814,-0.536028,-0.476121,1.61656,7.58542,4.75793,5.24086,-6.51307,5.68862,-1.56923,-1.24949,9.91974,-4.55311,-3.27408,-3.82417,-4.07139,-3.39232,-3.34411,-5.07424,-3.81599,18.5551,11.4861,16.3091,-25.7085,7.76431,-35.8113,1.14048,49.4241
-9.13192,0.94732,0.345367,3,7,0,13.8437,-3.39124,1.60589,1.41493,-1.23366,-0.96176,-0.0934325,0.451718,-0.089006,-0.373481,1.29169,-1.11902,-5.37236,-4.93572,-3.54129,-2.66583,-3.53418,-3.99101,-1.31694,-5.51125,-4.11562,-3.69885,-3.776,-3.13329,-3.40179,-5.63955,-4.08298,-16.2163,-8.73724,-27.3309,14.5337,-19.1605,3.3869,-14.682,-3.86736
-5.94858,0.998408,0.345367,4,15,0,15.0541,4.9676,4.35066,1.00791,1.32589,-1.11382,1.33114,-0.430081,0.82336,1.61456,0.78251,9.35266,10.7361,0.121734,10.7589,3.09646,8.54976,11.992,8.37203,-4.39971,-3.25896,-3.71056,-3.37522,-3.21975,-3.55237,-3.402,-3.82962,13.3414,35.5959,1.48634,-7.78385,3.1341,4.45564,-7.27039,-8.26286
-7.71398,0.951879,0.345367,3,7,0,11.6387,2.96058,3.09996,-0.624518,1.61003,-0.0783051,1.84228,0.62248,-0.978128,0.845838,1.68463,1.0246,7.95162,2.71784,8.67158,4.89024,-0.0715809,5.58265,8.18286,-5.24404,-3.22154,-3.75538,-3.32838,-3.33033,-3.32158,-3.99248,-3.8318,-28.1682,3.83273,2.40624,-1.33478,4.59718,-1.71349,11.6591,-24.9825
-8.54966,0.958873,0.345367,3,7,0,14.325,0.281019,4.57729,2.09434,1.09307,0.127938,1.38505,0.0986348,-0.844525,-0.517302,2.13607,9.86741,5.28432,0.86663,6.62079,0.7325,-3.58462,-2.08683,10.0584,-4.35763,-3.2584,-3.72073,-3.31743,-3.13469,-3.40369,-5.23893,-3.81513,22.3268,2.65678,-13.1799,-4.03152,-17.4081,-18.1246,27.8351,-11.571
-5.64366,0.990908,0.345367,3,7,0,12.5834,2.63735,5.71845,-0.151868,-0.356065,-0.301461,0.94696,-0.877243,-0.339883,-0.669344,1.72366,1.7689,0.601207,0.91346,8.05249,-2.37912,0.693744,-1.19026,12.494,-5.15603,-3.49523,-3.72144,-3.32141,-3.1279,-3.31722,-5.06285,-3.80969,-12.0323,-9.29116,-26.8163,11.0428,6.74807,17.3427,-21.2877,2.38583
-5.26974,0.992,0.345367,3,7,0,8.62022,8.3202,3.38292,-0.462926,-0.0592065,-0.83781,0.553425,-0.59252,0.828979,1.66291,-0.536014,6.75416,8.11991,5.48596,10.1924,6.31576,11.1246,13.9457,6.50691,-4.63007,-3.2216,-3.83217,-3.35895,-3.44654,-3.74042,-3.30371,-3.85588,-4.29769,-11.6065,13.7488,9.28397,1.35788,4.38332,9.79027,0.496491
-7.63018,0.97745,0.345367,3,7,0,8.95242,7.81774,3.13271,-0.810644,-0.255018,-1.24653,0.871568,-1.43906,1.58916,1.51467,-0.388823,5.27823,7.01884,3.91272,10.5481,3.30959,12.7961,12.5628,6.59967,-4.77428,-3.22634,-3.78486,-3.36885,-3.23081,-3.89183,-3.36934,-3.85432,17.1214,14.7139,5.95815,3.22091,-3.86404,11.2469,28.9631,-11.039
-7.0403,0.990318,0.345367,4,15,0,12.1799,0.563718,3.74209,1.26629,0.660707,0.836778,-0.704798,1.00029,-1.67812,-0.604574,0.261993,5.3023,3.03614,3.69501,-2.0737,4.30688,-5.71594,-1.69865,1.54412,-4.77185,-3.34472,-3.77907,-3.65705,-3.29001,-3.50321,-5.16171,-3.97802,19.6766,-1.10532,3.79741,18.3209,8.6553,-8.39614,-1.2409,3.37244
-4.45484,0.93204,0.345367,3,15,0,10.2421,6.55034,5.01496,0.557685,-0.606707,-1.75949,0.0152923,-0.467667,-0.0945359,1.34443,0.830782,9.34711,3.50773,-2.27344,6.62703,4.20501,6.07625,13.2926,10.7167,-4.40017,-3.32243,-3.69256,-3.31741,-3.2834,-3.42331,-3.33232,-3.81185,-1.1464,1.26756,-12.0041,15.3186,-4.30924,-7.97509,21.2502,37.6451
-5.95216,0.78068,0.345367,3,7,0,11.5176,1.67773,0.79669,1.03031,-0.157041,0.967999,-0.227917,-0.602571,-0.870745,1.14552,0.610925,2.49857,1.55262,2.44893,1.49615,1.19767,0.984017,2.59035,2.16445,-5.07215,-3.42937,-3.74952,-3.44201,-3.14598,-3.31683,-4.40881,-3.9586,8.56817,-0.352089,6.33157,-3.83848,1.25386,-8.09924,2.7562,-6.74179
-10.5638,0.949397,0.345367,3,7,0,12.7376,5.93691,2.83959,-1.73899,1.03291,-1.08558,0.923741,2.03052,-1.57337,-0.92245,-0.0540345,0.998887,8.86995,2.8543,8.55996,11.7028,1.46919,3.31753,5.78348,-5.24712,-3.22531,-3.75847,-3.32689,-4.11221,-3.31774,-4.2994,-3.86895,12.0783,-0.718289,8.0191,8.50981,12.5346,-17.1081,-2.93885,-12.4975
-6.89527,0.941499,0.345367,3,15,0,13.6874,1.46871,1.04752,1.32885,1.13094,1.36808,0.358604,-0.395756,0.595322,0.642783,1.20396,2.86071,2.65339,2.9018,1.84435,1.05415,2.09232,2.14204,2.72988,-5.0314,-3.36445,-3.75956,-3.42667,-3.14221,-3.32176,-4.4789,-3.94193,23.4861,-5.84004,-22.3826,9.03413,-8.34194,-9.01146,19.2777,-13.5378
-4.43983,0.996421,0.345367,3,7,0,8.80709,4.52424,1.40289,0.67792,0.920985,0.589768,-0.0570358,0.482969,0.594805,0.728415,0.938574,5.47529,5.81629,5.35162,4.44423,5.2018,5.35869,5.54613,5.84096,-4.75446,-3.24537,-3.82776,-3.34383,-3.35358,-3.39534,-3.99702,-3.86785,15.3806,-2.27096,28.8381,6.73712,-4.63949,13.6075,-7.24881,11.2653
-5.52105,0.949175,0.345367,3,7,0,10.234,3.07168,1.56615,1.07581,0.724367,1.30459,-0.597983,0.638676,0.650221,0.404033,1.0174,4.75657,4.20615,5.11487,2.13516,4.07194,4.09003,3.70446,4.66508,-4.82756,-3.29349,-3.82014,-3.41463,-3.27496,-3.35629,-4.24334,-3.89234,-9.28736,-5.08857,25.4297,-0.832568,-2.2856,13.5193,12.0817,-18.9618
-6.14974,0.989554,0.345367,3,15,0,9.26086,1.51101,2.17151,1.07497,0.811763,0.577576,-0.860056,-0.279058,0.291112,-1.60821,0.0534898,3.84531,3.27376,2.76522,-0.356612,0.905029,2.14316,-1.98124,1.62716,-4.92354,-3.33321,-3.75644,-3.54047,-3.13857,-3.32223,-5.21777,-3.97535,4.05906,23.8651,5.03835,-1.84582,-7.35311,11.8139,-5.29446,3.86622
-6.86957,0.984528,0.345367,4,15,0,10.5238,6.65256,4.85618,-0.0434783,-0.441681,-0.800779,1.00956,0.128191,-0.802229,2.192,-1.60626,6.44142,4.50767,2.76383,11.5552,7.27508,2.75679,17.2973,-1.14773,-4.65982,-3.28251,-3.75641,-3.40258,-3.53886,-3.32959,-3.22399,-4.07607,7.69241,0.297825,-10.5462,16.9757,10.5632,-2.19205,31.7452,35.3654
-6.56135,0.917086,0.345367,4,15,0,14.511,2.86915,1.41939,0.653856,0.349104,0.960977,-0.52517,-0.511584,0.500124,-1.11074,1.87833,3.79723,3.36467,4.23316,2.12373,2.14302,3.57903,1.29258,5.53524,-4.92871,-3.32896,-3.79371,-3.41509,-3.17714,-3.34432,-4.61721,-3.87381,-4.39224,-5.33415,18.9906,3.4228,1.44693,5.05234,17.8251,34.8237
-5.71704,0.961926,0.345367,3,15,0,11.8665,5.93451,5.71367,0.549906,-0.728472,-1.09328,0.761062,0.229844,0.534523,2.27445,0.460388,9.07649,1.77226,-0.31215,10.283,7.24776,8.98859,18.93,8.56501,-4.42277,-3.41545,-3.70564,-3.36137,-3.53607,-3.58054,-3.22585,-3.82752,2.21325,3.35662,12.6138,7.41015,12.7809,7.61956,27.7718,-14.4024
-2.66826,0.991499,0.345367,3,7,0,6.49204,3.68544,6.25013,0.745029,0.390397,-0.328487,0.671801,0.0917891,0.509241,1.39541,0.473853,8.34197,6.12548,1.63236,7.88429,4.25914,6.86827,12.407,6.64709,-4.48574,-3.23909,-3.73344,-3.32007,-3.28689,-3.45913,-3.37793,-3.85353,10.6317,13.1516,-4.56755,4.48123,5.55402,6.19364,-0.327413,-2.57871
-4.17802,0.697049,0.345367,3,7,0,7.90095,-0.285785,4.05248,-0.0452185,-0.0049438,-0.835274,-0.555028,-0.142125,0.442106,0.272889,0.764193,-0.469032,-0.30582,-3.67071,-2.53502,-0.861742,1.50584,0.820093,2.81109,-5.42807,-3.56646,-3.69241,-3.69252,-3.11628,-3.31789,-4.69727,-3.93961,10.444,-6.77185,-3.76925,12.7443,4.6001,-1.09264,3.0091,20.367
-5.97021,0.943564,0.345367,3,7,0,7.6517,-2.64917,1.94366,0.606776,0.0856739,-0.818937,-0.530166,-0.196994,0.246994,1.06328,0.0620552,-1.46981,-2.48265,-4.24091,-3.67964,-3.03206,-2.1691,-0.582515,-2.52856,-5.55692,-3.77095,-3.69453,-3.78813,-3.14165,-3.35833,-4.94807,-4.13505,-7.23899,7.41757,25.0849,3.108,11.2615,-5.25652,-3.45391,-20.4827
-5.52032,0.999383,0.345367,3,15,0,8.45473,8.92891,7.30823,-1.11709,0.947818,-0.105578,0.351096,-1.22982,-0.562827,0.157821,0.283582,0.76498,15.8558,8.15732,11.4948,-0.0588757,4.81564,10.0823,11.0014,-5.27531,-3.53009,-3.93466,-3.40032,-3.12163,-3.377,-3.53497,-3.81085,-10.8877,19.3712,-12.3415,14.6637,11.5083,9.29255,-2.55088,7.3592
-5.75972,0.98453,0.345367,3,7,0,9.30297,1.85368,2.34847,1.3212,-0.287727,-0.218448,1.92499,-0.990885,0.508531,0.0774886,-0.173277,4.95649,1.17796,1.34066,6.37446,-0.473382,3.04795,2.03566,1.44675,-4.807,-3.45422,-3.72833,-3.31845,-3.11788,-3.33416,-4.49582,-3.98118,3.98334,4.32277,29.831,3.32548,2.22188,3.80553,-7.68511,-20.84
-4.5037,0.997182,0.345367,4,15,0,8.82186,8.17535,6.42277,-0.147878,0.145665,-0.392446,-1.39414,0.0718604,-1.07749,0.826567,0.079724,7.22556,9.11092,5.65476,-0.778912,8.63689,1.2549,13.4842,8.68739,-4.58605,-3.22769,-3.83783,-3.56688,-3.68943,-3.3171,-3.32349,-3.82624,15.7192,3.86304,45.252,-6.21691,-2.35955,-5.48649,35.3171,26.3788
-5.85812,0.948186,0.345367,3,15,0,8.31614,4.94369,0.973722,-0.924134,-0.882385,0.966787,-0.45437,-1.42606,0.455967,-0.210528,-0.378583,4.04384,4.08449,5.88508,4.50126,3.55511,5.38768,4.7387,4.57506,-4.90232,-3.29818,-3.84572,-3.34263,-3.24424,-3.39639,-4.10083,-3.89439,-8.06504,4.62169,7.66967,-13.3592,12.9031,4.86431,-6.395,-17.4539
-9.75342,0.960001,0.345367,3,7,0,13.168,8.64207,5.83016,-0.00346777,0.348504,-1.27527,-0.8584,-2.02868,1.76378,0.0755665,-1.63848,8.62185,10.6739,1.20705,3.63746,-3.18546,18.9252,9.08263,-0.910505,-4.46146,-3.25727,-3.7261,-3.36356,-3.14565,-4.64457,-3.61912,-4.06653,25.5551,11.2079,-7.79022,24.3037,4.51396,6.79118,8.4448,0.0174859
-9.52474,1,0.345367,4,15,0,13.6905,1.96898,3.64485,0.381402,-0.0988449,1.15091,0.987616,1.95248,-1.75405,0.440835,2.00901,3.35913,1.6087,6.16388,5.56869,9.08546,-4.42428,3.57575,9.2915,-4.97626,-3.42577,-3.85554,-3.3253,-3.74404,-3.43842,-4.26182,-3.82063,-8.87649,18.6771,13.2277,-14.6375,6.01888,18.5917,4.19181,8.3662
-10.0004,0.950365,0.345367,4,15,0,15.3135,7.16015,0.958456,-0.0473207,-0.0368088,-0.741714,-1.05845,-2.30458,1.74333,0.898431,-1.61086,7.1148,7.12487,6.44925,6.14568,4.95131,8.83106,8.02126,5.61621,-4.5963,-3.22535,-3.86592,-3.31985,-3.33479,-3.57024,-3.7194,-3.8722,-2.03079,16.025,1.22759,-2.10424,6.18399,-6.46967,26.3426,9.41857
-11.5564,0.985689,0.345367,3,7,0,13.4099,8.48481,1.17549,-0.234306,-0.200597,-1.02358,-1.15334,-2.19034,2.06926,0.738684,-1.98513,8.20939,8.24901,7.2816,7.12907,5.91009,10.9172,9.35313,6.1513,-4.49736,-3.22183,-3.89799,-3.3169,-3.41091,-3.72324,-3.59537,-3.8621,17.5022,23.437,54.3027,12.8187,-2.24056,34.5569,-1.44996,16.9838
-8.91438,0.99627,0.345367,4,15,0,16.9057,2.49525,3.65618,1.01422,0.427458,0.573569,0.92891,0.870588,-2.46693,0.0995323,2.05761,6.20343,4.05811,4.59232,5.89151,5.67827,-6.5243,2.85915,10.0182,-4.68275,-3.29922,-3.80411,-3.32191,-3.39147,-3.55078,-4.36775,-3.81537,-4.62145,-6.42967,18.6738,9.78919,5.2506,-5.71076,5.65207,51.3506
-12.9976,0.898419,0.345367,4,15,0,19.9411,10.3998,0.352998,-0.558079,0.282636,-2.62256,-0.27059,-0.342101,0.494738,0.416809,-2.57433,10.2028,10.4996,9.47405,10.3043,10.279,10.5745,10.5469,9.49107,-4.33086,-3.25276,-3.99544,-3.36195,-3.90145,-3.69564,-3.49926,-3.81902,21.7231,17.586,39.8587,19.1224,16.6948,21.8081,6.4473,18.7029
