# stan_version_major = 2
# stan_version_minor = 23
# stan_version_patch = 0
# model = eight_school_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = /var/folders/0p/68vzj3fn4sl7mtrptth2cwz40000gn/T/tmp8csu4jpc/b2axtuy2.json
# init = 2 (Default)
# random
#   seed = 55084
# output
#   file = /var/folders/0p/68vzj3fn4sl7mtrptth2cwz40000gn/T/tmp8csu4jpc/eight_school-202006032328-3-oidta1yl.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta_tilde.1,theta_tilde.2,theta_tilde.3,theta_tilde.4,theta_tilde.5,theta_tilde.6,theta_tilde.7,theta_tilde.8,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,y_hat.1,y_hat.2,y_hat.3,y_hat.4,y_hat.5,y_hat.6,y_hat.7,y_hat.8
-6.22698,0.995777,0.351804,4,15,0,9.02358,4.60683,3.32126,-0.3673,-1.17806,-1.13427,0.586101,-0.187836,1.86975,0.243684,-0.545693,3.38693,0.694184,0.839615,6.55342,3.98298,10.8168,5.41617,2.79444,-4.97322,-3.4884,-3.72032,-3.31766,-3.26944,-3.71505,-4.01329,-3.94009,-15.6925,-18.6526,0.781158,10.8766,13.6129,1.60761,10.4631,32.5609
-6.88287,0.963092,0.351804,4,15,0,10.8194,3.71354,3.10971,0.039221,-0.535546,-0.319953,1.3822,-1.12773,1.77894,-0.841827,0.874152,3.83551,2.04815,2.71858,8.01177,0.206629,9.24553,1.09571,6.4319,-4.92459,-3.39865,-3.7554,-3.32106,-3.12515,-3.59778,-4.6503,-3.85716,-5.03341,17.8721,-0.873829,18.2227,3.09353,8.78982,10.6106,5.32229
-6.83753,0.958782,0.351804,3,7,0,11.4565,7.68426,1.16445,0.757459,0.545142,-0.881677,1.84411,-1.11608,0.798312,0.339806,0.41559,8.56628,8.31905,6.65759,9.83162,6.38464,8.61385,8.07994,8.16819,-4.46625,-3.22203,-3.87369,-3.34997,-3.45279,-3.55638,-3.71356,-3.83197,18.8599,15.1979,-0.169241,0.554648,7.90089,6.50888,-9.52378,14.0214
-10.2626,1,0.351804,4,15,0,17.0371,3.93898,0.0192683,-0.103745,-0.330059,0.706887,-1.89899,1.13902,-0.816137,0.397736,-0.318663,3.93698,3.93262,3.9526,3.90239,3.96093,3.92325,3.94664,3.93284,-4.91372,-3.30424,-3.78594,-3.35648,-3.26808,-3.35215,-4.20901,-3.90974,-12.9947,-3.64931,9.60541,3.5764,8.72987,1.94081,2.8631,-2.76027
-11.2583,0.665039,0.351804,3,15,0,14.2489,1.13892,0.00572975,-0.23528,-1.53118,-0.301054,-0.459109,-0.136194,-1.33549,0.529827,-0.252345,1.13758,1.13015,1.1372,1.13629,1.13814,1.13127,1.14196,1.13748,-5.23052,-3.4575,-3.72496,-3.45891,-3.14438,-3.31691,-4.64249,-3.9914,10.3318,13.288,-4.73923,4.05808,1.03123,-3.06919,19.1773,20.5637
-3.70128,0.967337,0.351804,4,15,0,14.4245,5.6243,2.3561,0.580159,0.988117,-0.207269,-0.26198,-0.434247,1.00005,0.493664,0.453965,6.99121,7.9524,5.13595,5.00704,4.60117,7.98051,6.78742,6.69388,-4.60781,-3.22153,-3.82081,-3.33325,-3.30982,-3.51819,-3.85013,-3.85276,-23.8831,14.4687,-11.7856,-3.63447,-9.83783,15.328,11.649,28.4489
-9.27257,0.909344,0.351804,3,15,0,10.5411,3.31306,6.93695,1.45369,1.8089,0.167974,0.487926,-2.47105,0.00444477,1.41364,-1.08091,13.3973,15.8613,4.47829,6.69778,-13.8285,3.34389,13.1194,-4.18516,-4.10086,-3.53052,-3.80076,-3.31721,-4.13203,-3.33954,-3.34062,-4.21357,18.2913,14.4569,21.1376,-3.17385,-36.7958,8.26171,19.0948,18.2363
-7.4636,0.200222,0.351804,3,7,0,15.7325,3.90863,2.58639,1.51757,1.15473,-0.32884,0.593558,-1.81676,0.385071,1.47304,-1.55173,7.83366,6.89521,3.05812,5.44381,-0.790228,4.90458,7.71851,-0.104763,-4.53073,-3.22763,-3.76321,-3.32684,-3.11643,-3.37983,-3.75007,-4.03543,21.6663,20.6387,-1.15016,-7.78118,11.0319,32.4334,-8.38537,-4.52707
-8.24135,0.94095,0.351804,4,15,0,12.8068,9.43964,5.45262,1.46854,0.359291,-0.437058,1.49168,-2.18602,0.990167,0.0892668,-0.204612,17.447,11.3987,7.05653,17.5732,-2.47989,14.8386,9.92638,8.32397,-3.87447,-3.27928,-3.88905,-3.77879,-3.12968,-4.10819,-3.54744,-3.83016,16.7231,3.70795,-11.5525,10.6752,-17.4281,11.2295,4.76293,4.50401
-8.42084,0.994193,0.351804,4,15,0,13.5656,0.596047,1.61622,-0.31263,-0.750425,0.367508,0.20748,1.21043,-0.255431,-1.30283,2.18774,0.0907696,-0.616802,1.19002,0.93138,2.55237,0.183216,-1.5096,4.1319,-5.35793,-3.59277,-3.72582,-3.46902,-3.19406,-3.31959,-5.12465,-3.90485,-8.81839,-0.687599,14.943,4.04991,-8.75064,-5.07165,-7.30788,23.1052
-7.87947,0.995006,0.351804,4,15,0,11.5417,9.82656,7.47166,0.684422,0.584142,-0.383843,-0.645587,-1.75047,-0.416009,1.5049,-1.95846,14.9403,14.1911,6.95862,5.00296,-3.25236,6.71828,21.0707,-4.8064,-4.006,-3.41317,-3.88523,-3.33331,-3.14748,-3.45195,-3.26867,-4.2452,21.7039,24.6397,5.9903,-0.766411,-14.3523,-2.12942,38.5475,-14.105
-4.59558,0.999522,0.351804,3,15,0,10.6722,1.5418,3.45083,1.14247,1.00685,-1.0341,0.0280022,-1.22318,-0.215656,1.02749,0.541256,5.48426,5.01628,-2.02669,1.63843,-2.6792,0.79761,5.08748,3.40958,-4.75356,-3.26604,-3.69338,-3.43562,-3.13357,-3.317,-4.05519,-3.92319,-1.33272,3.52069,11.9026,23.8855,3.26933,3.80736,2.23566,50.6987
-4.02733,0.742514,0.351804,4,15,0,14.2679,4.89735,1.80267,-0.144515,-0.427409,0.687245,0.437141,0.97605,0.385832,-0.39789,0.193725,4.63684,4.12687,6.13623,5.68537,6.65685,5.59288,4.18008,5.24657,-4.83996,-3.29653,-3.85456,-3.32398,-3.47806,-3.404,-4.17647,-3.87969,23.3051,27.2429,20.4236,-8.47553,-10.5127,4.46229,1.14342,20.1535
-6.37461,0.917418,0.351804,3,7,0,11.7584,3.92025,3.29605,1.4709,0.337865,-0.540572,1.26497,-2.23737,-0.621135,0.91242,0.315859,8.7684,5.03387,2.13849,8.08964,-3.45424,1.87295,6.92763,4.96134,-4.44889,-3.26551,-3.7431,-3.32174,-3.15334,-3.31998,-3.83451,-3.88577,22.3677,4.31477,14.1428,2.39564,0.430743,-4.70625,0.840504,3.97796
-5.90538,0.999424,0.351804,4,15,0,9.2167,3.37038,1.68823,-0.561515,0.215133,0.133578,-1.08967,1.9108,0.571696,0.096354,0.00205401,2.42242,3.73358,3.59589,1.53078,6.59626,4.33554,3.53305,3.37385,-5.08079,-3.31254,-3.7765,-3.44044,-3.47236,-3.36281,-4.26799,-3.92414,-1.39132,-10.4009,-19.8702,-13.4703,9.74026,2.57348,-1.75089,9.72276
-6.54772,0.920646,0.351804,3,7,0,12.69,4.36758,1.5336,1.16105,0.802017,-1.11136,-1.33335,0.261185,-0.97858,-1.09554,-0.535395,6.14816,5.59755,2.6632,2.32275,4.76813,2.86683,2.68746,3.5465,-4.68811,-3.25038,-3.75417,-3.40723,-3.32154,-3.33123,-4.39389,-3.91959,-9.20597,-10.9019,12.4786,7.27002,16.1602,21.7713,-4.37031,22.3152
-12.682,0.901373,0.351804,3,7,0,16.0049,9.0539,0.627448,0.905328,0.980786,-0.69842,-0.358261,1.42414,1.77768,-1.1621,-2.63167,9.62195,9.6693,8.61568,8.82911,9.94748,10.1693,8.32474,7.40267,-4.37755,-3.23546,-3.95505,-3.33066,-3.85596,-3.66426,-3.68958,-3.84193,6.16746,4.68763,-22.6975,-9.50693,7.25683,-9.01507,-6.50297,51.0823
-7.11245,0.749461,0.351804,3,7,0,18.3717,4.0403,18.1312,0.690642,0.129767,-0.945612,0.117544,-0.974178,-1.52374,0.757059,-0.388861,16.5625,6.39314,-13.1048,6.17152,-13.6228,-23.5871,17.7667,-3.01023,-3.91769,-3.23443,-3.89096,-3.31967,-4.09971,-5.81487,-3.2218,-4.15701,21.7063,16.0854,-34.3848,8.37179,-23.3256,-20.3543,20.9903,-21.0362
-9.03672,0.782532,0.351804,3,7,0,13.309,2.76499,1.08178,0.294131,1.44187,0.135119,-0.83324,-0.66661,-0.535135,2.47961,1.71977,3.08317,4.32477,2.91116,1.86361,2.04387,2.18609,5.44738,4.6254,-5.00665,-3.28906,-3.75977,-3.42585,-3.17336,-3.32265,-4.00937,-3.89324,-9.79294,1.8166,15.045,16.3962,-10.2975,21.9704,9.38071,22.8959
-11.3665,0.47038,0.351804,4,15,0,17.9436,8.03533,0.3778,2.08518,0.237,-1.29999,-1.09628,-1.74512,0.870168,-1.04739,1.22434,8.8231,8.12486,7.54419,7.62115,7.37602,8.36407,7.63962,8.49788,-4.44422,-3.2216,-3.90868,-3.31843,-3.54924,-3.54092,-3.75821,-3.82824,1.66203,-4.07476,8.4706,3.01798,6.61893,14.5199,21.4655,-24.588
-11.1369,0.757583,0.351804,3,7,0,17.0148,5.38563,0.110555,2.03492,-0.38041,-1.26823,-0.587627,-2.29697,0.500845,0.0478248,-0.0101978,5.6106,5.34357,5.24542,5.32066,5.13169,5.441,5.39091,5.3845,-4.74096,-3.25681,-3.82431,-3.32849,-3.34825,-3.39833,-4.01647,-3.87685,11.954,-8.47274,-2.56474,-8.2023,-1.9961,10.5746,-5.86834,15.4056
-9.40172,0.993625,0.351804,4,15,0,16.3886,4.18074,3.59463,-0.537115,-2.29299,1.15396,-0.241246,0.0675869,-0.157537,-1.55478,-0.927968,2.25001,-4.06173,8.32882,3.31355,4.4237,3.61446,-1.40812,0.845037,-5.10046,-3.94895,-3.9422,-3.37299,-3.29775,-3.34508,-5.1049,-4.00134,19.8581,-2.90327,-15.8142,-4.34613,-2.7146,-2.66226,4.03295,-2.03878
-4.93945,1,0.351804,3,7,0,10.806,4.24454,0.769053,0.111346,-0.43956,-0.306624,-0.334074,-0.271755,-0.207908,-1.51959,0.159886,4.33017,3.9065,4.00873,3.98762,4.03555,4.08465,3.0759,4.3675,-4.87201,-3.30531,-3.78747,-3.35433,-3.27269,-3.35615,-4.33517,-3.89921,30.8089,12.9658,5.06196,7.31761,-11.2914,7.98277,-5.1278,14.0356
-9.2687,0.904771,0.351804,3,7,0,11.8264,7.94574,3.92182,0.714845,-1.7088,0.977943,-0.785793,0.872258,-1.52005,1.49823,1.64519,10.7492,1.24415,11.7811,4.864,11.3666,1.98437,13.8215,14.3979,-4.2883,-3.44973,-4.11825,-3.33569,-4.06019,-3.32084,-3.30882,-3.81818,32.526,10.9261,13.2551,-6.68089,22.8632,-12.6217,29.3791,-2.06361
-8.30679,0.98059,0.351804,3,7,0,12.0568,5.61614,2.30171,0.493805,-1.53997,1.03521,-0.776413,0.782886,-1.32796,1.2823,1.90096,6.75274,2.07158,7.9989,3.82907,7.41812,2.55957,8.56762,9.99159,-4.6302,-3.39725,-3.92781,-3.35838,-3.5536,-3.32688,-3.66637,-3.81554,1.18005,5.45957,-17.539,18.3883,3.32452,1.0285,16.2268,-0.379179
-8.40407,0.873226,0.351804,4,15,0,15.0342,2.37188,0.979405,0.997935,-1.25842,-1.68892,-0.759614,-1.31702,-0.835139,1.16582,0.900847,3.34926,1.13937,0.717744,1.62791,1.08198,1.55394,3.51369,3.25417,-4.97734,-3.45686,-3.71852,-3.43609,-3.14292,-3.3181,-4.27079,-3.92735,-1.82678,-7.17222,-8.61821,2.03856,12.287,0.0269812,14.3885,8.4695
-8.40239,0.979049,0.351804,4,15,0,15.2869,6.87313,0.418861,0.207417,1.1061,1.13458,1.9479,1.11691,-0.00134109,-0.409622,-0.701516,6.96001,7.33643,7.34836,7.68903,7.34096,6.87257,6.70156,6.57929,-4.61072,-3.22373,-3.90068,-3.3188,-3.54562,-3.45934,-3.8598,-3.85466,-12.0759,8.15011,36.121,32.0129,-4.35818,-4.3183,-0.810704,2.45367
-7.06077,0.974475,0.351804,4,15,0,12.7842,2.21956,4.25679,-1.67744,-0.0626536,1.01886,0.254859,-1.33057,0.859257,0.0475986,0.918684,-4.92096,1.95285,6.55663,3.30444,-3.44441,5.87723,2.42217,6.1302,-6.03541,-3.40436,-3.8699,-3.37327,-3.15305,-3.41513,-4.43487,-3.86248,4.21302,0.339093,11.673,2.33398,-19.6555,16.9419,-2.00629,17.9557
-6.21986,0.733098,0.351804,4,15,0,15.3504,7.69846,4.09778,2.35865,0.168877,-0.761007,-0.577308,0.8124,-0.98149,0.0565703,0.303103,17.3637,8.39048,4.58002,5.33278,11.0275,3.67653,7.93027,8.94051,-3.87839,-3.22229,-3.80375,-3.32832,-4.00913,-3.34644,-3.72852,-3.82376,8.11174,5.74996,6.18271,13.911,11.6274,16.8115,23.6871,25.236
-6.02304,0.932438,0.351804,3,15,0,10.4893,4.65762,1.67564,0.199692,-0.509114,1.53555,0.172472,-0.343199,-1.24252,0.591474,1.54681,4.99224,3.80453,7.23065,4.94663,4.08255,2.57561,5.64872,7.24952,-4.80334,-3.30953,-3.89595,-3.33426,-3.27562,-3.32709,-3.98429,-3.84414,-3.9179,26.6948,10.6961,-10.877,13.1639,-14.4534,14.785,27.0676
-4.36081,0.990643,0.351804,3,7,0,8.72246,4.2937,1.85859,0.258365,0.835966,-1.45317,-0.00145076,-0.185875,0.941788,0.485286,-0.0570506,4.7739,5.84742,1.59284,4.291,3.94823,6.0441,5.19565,4.18767,-4.82577,-3.24469,-3.73273,-3.34716,-3.26731,-3.42197,-4.04128,-3.9035,6.77649,10.1162,7.40971,17.3596,3.20321,3.37273,-4.07536,9.15688
-4.5055,0.988514,0.351804,4,15,0,7.19663,4.58651,3.24341,0.761953,-1.34779,0.785169,-0.145788,0.570306,-0.870931,0.718805,-0.206395,7.05784,0.215063,7.13314,4.11366,6.43625,1.76172,6.9179,3.91709,-4.6016,-3.52455,-3.89208,-3.35126,-3.45751,-3.31923,-3.83559,-3.91013,-0.124769,-2.49684,21.432,1.04129,9.94391,13.0276,27.0715,-26.4963
-4.74027,0.947986,0.351804,4,15,0,9.68135,4.85804,3.4663,0.535017,-0.995528,1.60513,0.0916682,0.455421,-0.287756,0.980715,-0.224777,6.71257,1.40723,10.4219,5.17579,6.43667,3.86059,8.25749,4.07889,-4.634,-3.43885,-4.04338,-3.33058,-3.45755,-3.35065,-3.69611,-3.90614,-4.69451,-8.97849,13.1384,10.681,11.0998,-8.65995,21.9833,0.772182
-4.90605,0.962429,0.351804,4,15,0,10.0795,6.54474,3.76503,-0.574408,-0.19124,1.39875,0.0399735,-0.857537,-1.22585,0.972082,0.222626,4.38207,5.82471,11.8111,6.69524,3.31608,1.92936,10.2047,7.38293,-4.86656,-3.24518,-4.11998,-3.31722,-3.23115,-3.3204,-3.52536,-3.84221,28.6667,6.9908,-15.6672,4.83339,3.0566,17.429,-4.73874,10.9566
-5.01221,0.97051,0.351804,4,15,0,7.48,2.45606,8.27485,1.55746,1.12894,0.92862,0.671131,0.0663718,-1.15775,1.55694,0.263763,15.3438,11.7979,10.1403,8.00956,3.00528,-7.12417,15.3395,4.63866,-3.98294,-3.29364,-4.02877,-3.32105,-3.21519,-3.58957,-3.25692,-3.89294,12.3392,15.0243,12.768,-17.7788,10.1166,2.80339,20.4867,1.95284
-6.80604,0.865477,0.351804,4,15,0,10.3074,5.67448,3.73723,0.123592,-0.379812,-0.985755,2.45158,-0.407892,0.222811,-0.320176,1.15076,6.13637,4.25503,1.99048,14.8366,4.15009,6.50717,4.4779,9.97512,-4.68925,-3.29165,-3.74017,-3.5706,-3.27989,-3.44216,-4.13576,-3.81564,6.68407,0.446725,7.77914,7.72025,-1.58034,23.4161,-22.9395,20.5284
-6.78055,0.962515,0.351804,3,7,0,12.0145,-1.99285,5.6346,0.312839,1.0189,1.75826,-0.55962,-0.932115,5.75613e-05,0.520577,-0.104257,-0.230125,3.74826,7.91423,-5.14609,-7.24495,-1.99253,0.940395,-2.5803,-5.39797,-3.31191,-3.92418,-3.92645,-3.3569,-3.35384,-4.67667,-4.13737,4.68472,-5.93595,-5.64788,-10.6625,-11.9847,1.77755,-11.1971,10.5465
-7.10043,0.984806,0.351804,4,15,0,9.52653,-1.21891,3.43764,0.0548456,1.23645,1.98277,-0.657633,-0.649696,0.21145,0.778861,-0.428697,-1.03037,3.03154,5.59713,-3.47962,-3.45233,-0.492025,1.45853,-2.69262,-5.49979,-3.34495,-3.83588,-3.77065,-3.15329,-3.32603,-4.58963,-4.14245,-6.23505,1.83236,23.1291,8.39846,-14.2055,-2.78874,-10.1518,4.76173
-6.39691,0.972322,0.351804,4,15,0,13.0401,5.2569,4.1916,-1.74286,0.728381,0.349594,0.794785,-0.319796,-1.4692,1.19824,0.180256,-2.04847,8.30999,6.72226,8.58832,3.91645,-0.90138,10.2794,6.01246,-5.63346,-3.222,-3.87614,-3.32726,-3.26537,-3.33177,-3.51956,-3.86464,7.64405,-0.0131807,4.59922,-1.36774,-0.251047,-5.63468,5.19768,27.6215
-6.01823,0.997028,0.351804,4,15,0,10.2875,0.111878,3.09411,1.26432,-1.50289,-0.701054,-0.703347,0.0956703,0.484894,0.366568,0.698996,4.02382,-4.53824,-2.05726,-2.06436,0.407893,1.61219,1.24608,2.27465,-4.90445,-4.00756,-3.69326,-3.65635,-3.1284,-3.31838,-4.62499,-3.95527,23.0662,-3.64333,-2.13023,13.3545,2.26232,12.0594,6.52587,13.6251
-8.40165,0.961761,0.351804,4,15,0,13.5793,5.60959,0.931154,2.28504,-0.748619,-0.212915,-0.574929,1.62492,-0.741842,1.08216,0.491308,7.73731,4.91251,5.41133,5.07424,7.12264,4.91882,6.61725,6.06707,-4.53938,-3.26919,-3.82971,-3.33216,-3.52343,-3.38029,-3.86936,-3.86363,21.5538,9.23424,6.47012,-5.00567,6.23522,-1.2756,0.997785,12.7554
-6.88527,0.963392,0.351804,4,15,0,12.8393,4.95978,0.637358,-1.32086,1.1017,0.00755635,0.650674,-1.64842,0.669169,0.0729055,-0.365898,4.11792,5.66196,4.9646,5.3745,3.90915,5.38628,5.00625,4.72658,-4.89444,-3.24886,-3.81542,-3.32775,-3.26493,-3.39634,-4.06571,-3.89095,0.313684,8.14728,2.94386,-15.4949,-7.33465,4.07308,2.0363,0.0402837
-4.78494,0.989063,0.351804,4,15,0,10.9339,3.54596,4.17529,1.76103,-0.610311,-0.328297,-0.373264,1.1807,-0.275563,0.096498,0.59671,10.8988,0.997741,2.17523,1.98748,8.47571,2.39541,3.94887,6.0374,-4.27688,-3.46668,-3.74384,-3.42066,-3.67042,-3.32488,-4.20869,-3.86418,13.0526,6.34008,-18.541,7.79294,-3.27395,-19.7762,-1.18248,38.5278
-5.99884,0.935388,0.351804,3,7,0,8.15234,4.76257,2.8071,1.77029,-0.799268,-0.0361836,-0.522314,0.936541,-0.13247,-1.16031,0.645538,9.73196,2.51894,4.661,3.29638,7.39153,4.39071,1.50547,6.57466,-4.36859,-3.37173,-3.80616,-3.37351,-3.55084,-3.36434,-4.58187,-3.85473,24.3411,9.88867,-24.0713,-1.1558,7.09327,-11.7838,2.71079,45.3124
-6.63041,0.947963,0.351804,4,15,0,8.82419,4.83434,4.73736,1.10907,-0.940113,-0.776004,-0.670335,0.941862,-0.899227,-1.32264,0.13003,10.0884,0.380686,1.15813,1.65872,9.29627,0.57438,-1.43149,5.45033,-4.33994,-3.51179,-3.7253,-3.43472,-3.77057,-3.31758,-5.10944,-3.87551,-4.03368,-5.14363,5.92474,-5.74517,3.89682,9.66498,12.3911,-0.7643
-5.42662,0.977926,0.351804,4,15,0,10.0899,1.57284,4.52317,-0.332553,0.784176,0.0832762,0.459794,-1.86869,0.793881,1.06663,-0.478381,0.0686485,5.11981,1.94952,3.65257,-6.87955,5.1637,6.39737,-0.590955,-5.36068,-3.263,-3.73937,-3.36314,-3.32955,-3.38847,-3.89463,-4.05396,36.2531,-1.94174,21.3164,11.4533,-11.5836,-3.21743,15.2414,-9.27514
-5.2266,0.971212,0.351804,4,15,0,10.9325,5.88837,4.99852,0.915128,-1.03578,-0.357654,-0.454057,0.908534,-1.12988,-0.426966,0.716725,10.4627,0.710983,4.10063,3.61876,10.4297,0.240646,3.75417,9.47094,-4.31045,-3.48717,-3.79,-3.36408,-3.92257,-3.31922,-4.23624,-3.81918,-8.2343,14.3864,-12.7975,6.95751,0.623192,-12.8624,12.2559,26.6697
-4.79422,0.936906,0.351804,3,15,0,9.83145,2.611,1.32906,-0.00259791,-0.917351,0.820045,0.111025,0.829548,-1.01158,0.255791,-0.0525227,2.60755,1.39179,3.70089,2.75856,3.71352,1.26656,2.95096,2.5412,-5.05983,-3.43987,-3.77923,-3.39117,-3.25331,-3.31713,-4.35389,-3.94738,10.1744,-13.393,11.0202,8.48155,5.21408,-19.6952,9.58008,9.07955
-6.29918,0.96705,0.351804,4,15,0,10.1064,1.99315,3.47875,0.745864,0.257796,-0.729764,2.36452,0.00598514,-0.487678,0.645298,-1.14923,4.58782,2.88996,-0.545525,10.2187,2.01397,0.296632,4.23798,-2.00476,-4.84506,-3.35209,-3.70329,-3.35964,-3.17224,-3.31888,-4.16849,-4.11199,23.8293,10.8479,-16.3984,26.8014,16.0011,-2.92675,-5.08975,-36.4678
-4.50743,0.959407,0.351804,3,7,0,8.52731,2.06562,5.80489,0.85303,0.312657,0.817824,-1.11745,-0.121103,0.20732,0.683629,1.50272,7.01737,3.88056,6.813,-4.42104,1.36263,3.26909,6.03401,10.7888,-4.60537,-3.30637,-3.8796,-3.85584,-3.15062,-3.33811,-3.93745,-3.81157,11.7492,-6.96512,26.6145,-22.6982,-3.92652,24.262,4.14488,9.80294
-5.20812,0.934633,0.351804,4,15,0,10.4265,6.07672,5.99922,-0.288995,-0.207325,-1.03367,1.10004,-0.449425,-0.796445,0.0482106,-1.52248,4.34298,4.83293,-0.124486,12.6761,3.38053,1.29868,6.36595,-3.05698,-4.87067,-3.27168,-3.70768,-3.44997,-3.23461,-3.3172,-3.89828,-4.15918,17.4364,-3.38083,22.6585,17.6159,10.0202,-11.1977,-1.24148,15.7103
