# stan_version_major = 2
# stan_version_minor = 23
# stan_version_patch = 0
# model = eight_school_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = /var/folders/0p/68vzj3fn4sl7mtrptth2cwz40000gn/T/tmp8csu4jpc/b2axtuy2.json
# init = 2 (Default)
# random
#   seed = 55084
# output
#   file = /var/folders/0p/68vzj3fn4sl7mtrptth2cwz40000gn/T/tmp8csu4jpc/eight_school-202006032328-1-c7qi5s7r.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta_tilde.1,theta_tilde.2,theta_tilde.3,theta_tilde.4,theta_tilde.5,theta_tilde.6,theta_tilde.7,theta_tilde.8,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,y_hat.1,y_hat.2,y_hat.3,y_hat.4,y_hat.5,y_hat.6,y_hat.7,y_hat.8
-6.87916,0.989716,0.400899,3,7,0,10.9889,6.35493,4.11003,0.429507,1.29832,-0.209807,0.821457,0.537437,1.95735,0.537237,-0.957432,8.12021,11.6911,5.49261,9.73114,8.56381,14.3997,8.56299,2.41985,-4.50522,-3.28964,-3.8324,-3.34766,-3.68077,-4.05878,-3.66681,-3.95095,4.65182,-14.7418,-7.42084,50.3415,16.5626,48.2624,-2.56755,5.43961
-7.31745,0.93799,0.400899,3,15,0,11.8234,-0.596972,0.381462,-0.735494,-0.417158,0.899036,1.07063,-0.196672,-0.0808433,-0.796719,-0.548429,-0.877535,-0.756102,-0.254025,-0.18857,-0.671995,-0.627811,-0.90089,-0.806177,-5.48013,-3.60487,-3.70625,-3.53037,-3.11683,-3.32778,-5.00774,-4.06239,-7.31097,-0.91444,5.87963,-7.11583,-4.55142,0.194148,-9.94602,1.71818
-8.33946,0.970261,0.400899,3,15,0,13.0172,3.90671,1.41383,0.596849,1.92504,0.874442,-0.870987,-0.0298908,-2.12883,-0.332453,-0.926173,4.75055,6.62839,5.14302,2.67528,3.86445,0.896908,3.43668,2.59726,-4.82818,-3.23093,-3.82104,-3.39412,-3.26223,-3.31688,-4.28198,-3.94575,25.8957,9.15907,22.1875,10.1314,9.36603,-4.33499,0.678105,6.5963
-7.01306,0.998866,0.400899,3,15,0,12.6411,5.70773,0.695063,-0.272298,0.628599,1.08581,-0.75452,-0.699263,-1.76896,-1.02391,0.169479,5.51847,6.14465,6.46244,5.1833,5.2217,4.4782,4.99605,5.82553,-4.75014,-3.23874,-3.86641,-3.33047,-3.35511,-3.36683,-4.06704,-3.86814,-21.6533,17.0129,-18.3904,24.7665,-5.99023,9.06719,2.29587,3.77166
-7.7162,0.917329,0.400899,3,15,0,10.8754,9.38428,10.4459,0.794587,-0.360463,-2.1044,0.02334,-0.083224,1.18291,0.182872,0.69139,17.6844,5.61893,-12.598,9.62809,8.51494,21.7408,11.2945,16.6065,-3.86346,-3.24987,-3.87145,-3.34537,-3.67502,-5.09443,-3.44634,-3.84206,4.36579,8.57506,-52.3169,3.52315,14.1682,21.4446,15.275,1.62812
-4.65619,0.990496,0.400899,3,7,0,11.9279,3.66668,4.68696,1.04269,-1.15557,-0.327476,-0.522905,-0.728233,-1.20663,1.23509,-0.374291,8.55374,-1.74942,2.13182,1.21585,0.253483,-1.98873,9.45551,1.9124,-4.46734,-3.69678,-3.74296,-3.45508,-3.12586,-3.35375,-3.58656,-3.96635,-1.90443,7.01977,26.0686,-1.86833,9.64133,2.69191,8.61746,10.312
-6.81765,0.937689,0.400899,3,7,0,11.6303,1.83211,2.26324,0.186537,1.8961,0.451677,1.14539,0.445183,1.266,-0.0877339,1.22259,2.25429,6.12346,2.85437,4.42441,2.83967,4.69738,1.63355,4.59914,-5.09997,-3.23913,-3.75847,-3.34425,-3.20717,-3.37332,-4.56083,-3.89384,-6.10916,-9.86222,27.4923,23.7265,0.628503,-5.70612,9.0111,-14.0969
-6.23802,0.990937,0.400899,3,15,0,11.3608,8.41759,2.72048,0.289667,-0.924743,-1.33822,0.328236,-1.01412,1.22688,-0.522762,-0.872931,9.20562,5.90184,4.77699,9.31055,5.65869,11.7553,6.99542,6.04279,-4.41194,-3.24354,-3.80966,-3.33889,-3.38986,-3.79483,-3.82703,-3.86408,10.5677,2.42339,2.34256,26.4087,13.6911,16.8053,17.5044,26.3616
-7.91372,0.965914,0.400899,3,7,0,12.213,5.27404,6.3603,0.960475,0.428575,-0.041818,-1.95216,-2.07456,-0.0705369,0.191069,-1.19381,11.383,7.99991,5.00807,-7.14231,-7.92078,4.82541,6.4893,-2.31893,-4.2406,-3.22152,-3.81678,-4.1433,-3.41182,-3.3773,-3.884,-4.12572,27.6348,6.32943,7.79148,-11.1338,-3.3308,-6.97791,21.0933,4.16031
-9.36923,0.452792,0.400899,3,7,0,15.0622,6.94963,0.582537,0.403039,-0.997972,-2.48514,0.850966,1.16203,0.470538,0.756641,0.912311,7.18442,6.36828,5.50194,7.44535,7.62656,7.22374,7.3904,7.48109,-4.58985,-3.23484,-3.83271,-3.31765,-3.57553,-3.4769,-3.78434,-3.84082,-5.20773,32.0547,-8.37342,11.2125,12.1649,13.2665,-2.80328,1.04866
-12.1489,0.956812,0.400899,3,7,0,16.7541,4.38742,1.61564,0.0950269,-0.00464598,-3.65479,1.71974,0.3812,-0.0895722,0.66783,1.6123,4.54095,4.37991,-1.51742,7.1659,5.0033,4.2427,5.46639,6.99231,-4.84994,-3.28705,-3.69582,-3.31695,-3.33863,-3.36028,-4.00698,-3.84801,15.9226,12.5198,5.28304,0.527821,-1.39755,-10.3159,-8.25966,29.3442
-6.88422,0.998871,0.400899,3,7,0,16.6282,4.84118,2.33292,1.562,0.0256031,-0.456282,0.45998,-1.38857,0.44395,-0.660425,2.0674,8.48521,4.90091,3.77671,5.91428,1.60176,5.87689,3.30046,9.66427,-4.47327,-3.26955,-3.78122,-3.3217,-3.15795,-3.41511,-4.30191,-3.81773,8.82693,1.70626,6.60732,13.1194,-8.53817,-7.58825,-13.3893,1.3442
-6.0035,0.970073,0.400899,3,7,0,12.3159,5.06176,1.99215,1.91144,-0.493255,-0.405576,0.114166,-1.37025,-0.235016,-0.104833,1.41888,8.86965,4.07912,4.25379,5.28919,2.332,4.59357,4.85292,7.88838,-4.44026,-3.29839,-3.7943,-3.32893,-3.1847,-3.3702,-4.08575,-3.8354,-0.684796,0.401235,3.63761,19.7051,5.56009,12.4567,7.06023,-37.6384
-6.40316,0.982985,0.400899,4,15,0,9.76284,7.41832,7.04583,0.373855,-0.460739,1.0267,-0.166683,-1.99849,-1.55867,0.0754877,-0.0606596,10.0524,4.17203,14.6523,6.2439,-6.66268,-3.56376,7.9502,6.99093,-4.3428,-3.29479,-4.30013,-3.3192,-3.3141,-3.4029,-3.72652,-3.84803,2.24211,6.36521,2.79609,12.9849,-8.77738,1.57919,16.2489,26.9488
-9.70696,0.871849,0.400899,3,15,0,16.8478,-0.712868,0.959555,1.32761,-0.665634,-0.249254,1.28192,0.435456,2.38758,0.853929,-0.606327,0.561049,-1.35158,-0.952041,0.517204,-0.295023,1.57815,0.106525,-1.29467,-5.30009,-3.65878,-3.69972,-3.4905,-3.11923,-3.31822,-4.82241,-4.08207,-13.9927,0.388395,9.16268,-16.6003,-12.4896,6.77363,-3.84981,-0.3675
-8.81571,0.994144,0.400899,4,15,0,15.1125,11.065,4.35808,-0.288878,-0.14694,-0.850497,-0.617076,-0.383689,-2.74509,-0.807334,0.752607,9.80606,10.4246,7.35847,8.37574,9.39286,-0.8983,7.54658,14.3449,-4.36259,-3.25092,-3.90109,-3.32465,-3.7829,-3.33172,-3.76789,-3.8178,9.26999,4.68174,11.0458,8.36361,17.3124,-3.67085,7.03188,16.6492
-13.8355,0.898068,0.400899,4,15,0,16.6429,7.68294,2.95175,-1.18441,0.501302,-0.331985,-0.529616,-0.318512,-3.57597,-1.99681,1.2467,4.18687,9.16266,6.70301,6.11965,6.74278,-2.87244,1.78885,11.3629,-4.88713,-3.22828,-3.87541,-3.32004,-3.48623,-3.3788,-4.53553,-3.80994,10.3806,-9.89727,40.1446,-12.3059,17.3881,1.99727,-9.90818,-14.0247
-6.04852,0.998498,0.400899,4,15,0,17.614,6.30232,1.46398,0.662159,-0.197276,-0.385002,0.782315,0.0823559,1.67712,0.386599,-1.4305,7.27171,6.01351,5.73869,7.44761,6.42289,8.75758,6.86829,4.2081,-4.58179,-3.24125,-3.84068,-3.31766,-3.45628,-3.56551,-3.8411,-3.903,12.367,16.476,3.70044,7.77864,14.0746,11.3688,-10.0197,-15.7427
-5.67739,0.991339,0.400899,4,15,0,9.93407,5.27018,3.04117,0.720276,0.271596,-0.162522,-1.0238,0.459267,-1.7321,0.993711,1.39146,7.46067,6.09615,4.77592,2.15662,6.66689,0.00255312,8.29223,9.50186,-4.56446,-3.23965,-3.80962,-3.41377,-3.47901,-3.32094,-3.69273,-3.81894,13.2671,-6.33907,-6.38317,-5.77523,2.94457,-8.88054,-2.2788,35.0373
-8.15573,0.85703,0.400899,4,15,0,16.2068,4.09522,1.67197,1.80645,1.06282,0.0884784,-0.748593,0.858262,-1.63214,0.134024,-1.72825,7.11554,5.87221,4.24315,2.8436,5.53021,1.36634,4.3193,1.20564,-4.59623,-3.24416,-3.79399,-3.38822,-3.3794,-3.31739,-4.15733,-3.98912,-9.17893,2.24245,6.78072,3.28748,25.7543,11.1811,0.510092,8.68148
-8.0341,0.910047,0.400899,3,15,0,13.6323,7.10013,0.48794,-0.37991,-0.318966,-1.10549,1.02106,2.06539,0.733004,0.135976,0.556452,6.91475,6.94449,6.56071,7.59834,8.10791,7.45779,7.16648,7.37164,-4.61496,-3.22709,-3.87006,-3.31831,-3.62823,-3.48916,-3.80835,-3.84237,16.3989,27.7578,9.23199,-1.24,1.95172,21.3843,-7.68085,3.51558
-9.22907,0.96638,0.400899,3,15,0,13.8094,9.48852,0.303518,1.09473,0.66945,-0.443755,2.38888,-0.107559,-0.20796,0.0454674,0.0310301,9.82079,9.69171,9.35383,10.2136,9.45587,9.4254,9.50232,9.49793,-4.3614,-3.23583,-3.98961,-3.35951,-3.79101,-3.61017,-3.58258,-3.81897,-8.64765,10.1044,-27.8408,-7.16004,0.860733,16.5647,17.1201,22.488
-7.76166,0.961289,0.400899,3,7,0,13.3229,0.663822,4.26684,-0.26082,0.737739,0.356612,0.0756551,-0.612467,1.84451,-1.25705,-0.844048,-0.449053,3.81163,2.18543,0.98663,-1.94948,8.53405,-4.69979,-2.93759,-5.42554,-3.30924,-3.74404,-3.46626,-3.12173,-3.55139,-5.79793,-4.15365,8.52628,12.293,7.16108,-15.9089,-8.9679,6.43521,-13.1186,-4.44934
-6.00385,0.805119,0.400899,3,15,0,15.8882,9.09164,4.15987,1.50992,1.01215,-0.382588,-0.328184,-1.27416,0.000706131,0.331604,1.53448,15.3727,13.302,7.50013,7.72644,3.79128,9.09458,10.4711,15.4749,-3.98132,-3.36208,-3.90686,-3.31901,-3.25787,-3.58759,-3.50495,-3.82794,22.4969,22.5987,10.25,-1.24304,1.139,16.2335,18.6181,34.5736
-5.95391,0.930683,0.400899,4,15,0,13.3103,0.724923,2.15388,-0.923852,-0.577935,0.707353,0.33331,0.775169,-0.0432218,0.501587,-1.45777,-1.26494,-0.519877,2.24847,1.44283,2.39454,0.631828,1.80528,-2.41494,-5.53018,-3.58447,-3.74533,-3.44445,-3.18729,-3.31739,-4.53287,-4.12997,-1.05958,-6.0763,-4.25365,9.52977,1.55558,-7.54843,-13.5445,-1.07744
-7.52252,0.954998,0.400899,3,7,0,11.1716,9.31946,6.14919,1.30302,0.636915,-0.979268,-0.460839,-1.16915,-0.237164,0.199993,2.47683,17.332,13.236,3.29776,6.48567,2.13012,7.86109,10.5493,24.5499,-3.87989,-3.3586,-3.76899,-3.31793,-3.17664,-3.51136,-3.49909,-4.05237,53.818,22.2199,-13.119,-0.359545,3.49207,7.04471,19.8654,40.4367
-6.54013,0.99883,0.400899,3,7,0,8.99594,-1.18742,9.27637,0.0475823,-0.170946,0.568915,0.85118,0.578553,0.0195088,1.10812,-1.73674,-0.746029,-2.77318,4.09004,6.70844,4.17945,-1.00645,9.09189,-17.2981,-5.46329,-3.80183,-3.78971,-3.31719,-3.28176,-3.33347,-3.6183,-5.13397,13.0225,-2.57383,-9.27093,14.7165,11.6731,21.1626,23.2633,-25.4697
-3.88508,1,0.400899,3,7,0,8.56529,-0.768876,9.30201,0.608604,1.19229,-0.65058,-0.484925,-0.101514,0.361689,0.954051,-0.387689,4.89236,10.3218,-6.82058,-5.27965,-1.71316,2.59556,8.10571,-4.37516,-4.81357,-3.24848,-3.72004,-3.93993,-3.1193,-3.32735,-3.71101,-4.22312,12.9853,-1.8628,6.60583,-11.9286,-0.595248,7.67193,15.882,1.41031
-3.88508,0.0110192,0.400899,2,3,0,10.6381,-0.768876,9.30201,0.608604,1.19229,-0.65058,-0.484925,-0.101514,0.361689,0.954051,-0.387689,4.89236,10.3218,-6.82058,-5.27965,-1.71316,2.59556,8.10571,-4.37516,-4.81357,-3.24848,-3.72004,-3.93993,-3.1193,-3.32735,-3.71101,-4.22312,23.7113,21.9187,-41.7461,-15.4717,3.52634,-0.358843,12.3903,14.5843
-4.83408,0.965124,0.400899,3,7,0,7.94145,2.92966,2.91767,1.36313,0.232232,0.819458,0.975426,-0.189576,1.08237,0.968689,-0.713169,6.90683,3.60724,5.32057,5.77563,2.37654,6.08766,5.75598,0.848873,-4.6157,-3.31801,-3.82675,-3.32303,-3.18654,-3.42379,-3.9711,-4.0012,-6.14948,10.5477,6.56395,7.78869,-0.80897,15.878,6.21114,-2.82016
-7.91704,0.937674,0.400899,4,15,0,10.3468,8.2847,3.74869,0.271172,-0.112858,-1.68179,-1.88867,0.428061,-1.54713,1.43023,0.341385,9.30124,7.86163,1.98018,1.20466,9.88937,2.48497,13.6462,9.56445,-4.40397,-3.22162,-3.73997,-3.45562,-3.84813,-3.32595,-3.3163,-3.81846,26.5002,4.69196,-33.4983,17.673,-4.35581,-0.355503,-1.5043,-11.7499
-10.5144,0.920193,0.400899,4,15,0,15.8382,3.71449,1.84541,2.12123,-0.1054,1.05873,-0.127031,-0.236398,2.84246,-1.21533,0.279054,7.62902,3.51998,5.66828,3.48006,3.27824,8.95998,1.4717,4.22946,-4.54916,-3.32188,-3.83828,-3.36803,-3.22915,-3.57866,-4.58745,-3.90249,4.87059,-4.99636,15.5116,-9.88212,-6.9025,24.6111,-4.1352,18.3587
-5.38227,1,0.400899,3,7,0,13.2301,5.322,1.47311,-0.221785,-1.20276,0.371203,-1.54926,-0.875693,-0.169113,0.369747,-0.446095,4.99529,3.5502,5.86883,3.03977,4.03201,5.07288,5.86668,4.66485,-4.80303,-3.32053,-3.84515,-3.38164,-3.27247,-3.38538,-3.95761,-3.89234,1.14433,23.5732,-10.8516,-6.36286,4.68377,-7.58709,7.89674,-16.9343
-8.35757,0.383581,0.400899,3,7,0,16.0759,10.598,9.90567,-0.170347,0.166126,0.655489,0.475093,-1.72279,1.05788,-0.100079,-0.558155,8.9106,12.2436,17.0911,15.3041,-6.4674,21.077,9.60665,5.0691,-4.43678,-3.31156,-4.47991,-3.60179,-3.30068,-4.98247,-3.57377,-3.88344,2.37288,3.93811,11.0332,23.5543,5.47879,2.04929,-0.940317,10.3069
-4.92127,1,0.400899,4,15,0,10.9693,6.70661,5.63109,1.05978,0.995443,0.639495,0.706862,-0.931091,0.981324,0.269453,-0.743068,12.6743,12.312,10.3077,10.687,1.46355,12.2325,8.22393,2.52233,-4.14894,-3.31449,-4.03741,-3.37301,-3.15363,-3.8382,-3.69938,-3.94793,35.8766,-8.52827,-2.2935,8.41299,4.12947,11.1587,0.605912,6.99551
-6.59297,0.974422,0.400899,3,7,0,8.45374,4.8749,2.85652,1.63926,0.33031,1.75756,1.04067,-0.602593,0.841428,0.420658,-1.03193,9.55747,5.81843,9.8954,7.84759,3.15358,7.27845,6.07652,1.92716,-4.38283,-3.24532,-4.01631,-3.3198,-3.22266,-3.47972,-3.93237,-3.96589,10.7153,22.404,9.05491,11.0128,26.8106,-0.861357,4.59828,7.2834
-6.81724,0.976356,0.400899,4,15,0,11.988,1.65375,1.02461,1.25474,0.952498,0.859603,0.171018,0.569801,-0.876877,-1.43454,-0.15811,2.93937,2.62969,2.53451,1.82898,2.23757,0.755301,0.183916,1.49175,-5.02262,-3.36572,-3.75135,-3.42733,-3.18087,-3.31708,-4.80859,-3.97972,0.0638182,16.6213,-17.6692,5.11579,19.2335,0.545962,7.26154,8.28915
-8.15694,0.848298,0.400899,3,15,0,19.3987,-4.82016,5.05252,1.44596,-0.653117,-0.737898,1.14565,0.956868,-0.53095,0.852525,-0.140431,2.48557,-8.12004,-8.5484,0.968238,0.0144328,-7.50279,-0.512764,-5.52969,-5.07362,-4.5208,-3.75165,-3.46717,-3.12252,-3.61558,-4.93514,-4.28352,13.4139,-13.9347,-4.35615,10.04,19.4656,-0.954011,12.8086,-12.7015
-12.0358,0.973907,0.400899,4,15,0,15.3968,-4.84752,0.272317,1.25683,-0.564677,-0.448439,1.53106,0.580437,0.028526,0.10444,-1.29632,-4.50526,-5.00129,-4.96964,-4.43058,-4.68946,-4.83975,-4.81908,-5.20053,-5.97497,-4.06669,-3.6991,-3.85674,-3.20019,-3.45775,-5.82508,-4.26588,-6.75701,-4.84289,-53.6836,-20.1554,-12.9167,13.0084,9.11887,-10.0787
-7.14985,0.988872,0.400899,3,7,0,15.8128,6.04073,1.40701,-1.369,-0.263263,-0.515937,-2.08644,-0.210406,1.05998,-0.295287,-0.08714,4.11454,5.67032,5.3148,3.1051,5.74469,7.53213,5.62526,5.91813,-4.8948,-3.24866,-3.82656,-3.37952,-3.39697,-3.49315,-3.98719,-3.86639,1.47291,0.228782,10.6322,1.50034,5.04784,2.0025,-9.89581,13.1141
-6.39239,0.848947,0.400899,3,15,0,10.8062,3.22963,0.688981,-0.408073,0.211534,-0.625536,1.58193,-1.63107,0.197288,0.145593,-0.0860062,2.94848,3.37537,2.79865,4.31955,2.10586,3.36556,3.32994,3.17038,-5.02161,-3.32846,-3.7572,-3.34652,-3.17571,-3.33996,-4.29758,-3.92962,3.64874,-17.0027,8.75959,8.28552,-11.4675,2.58959,-13.8961,14.8143
-7.38001,0.918846,0.400899,4,15,0,14.8087,4.20944,4.53213,-0.0113609,-0.0469376,2.54308,-0.919511,-1.19647,-0.593915,0.87325,0.722352,4.15795,3.99671,15.735,0.0420927,-1.21312,1.51774,8.16713,7.48324,-4.8902,-3.30166,-4.37708,-3.51689,-3.11644,-3.31794,-3.70495,-3.84079,31.5682,-0.291399,31.145,-7.60857,-2.60851,2.17432,10.4322,14.4855
-7.6942,0.976989,0.400899,3,15,0,13.3242,7.57535,1.93208,1.43652,-1.60115,-0.910908,-0.507327,1.7554,0.343579,0.434927,-0.163228,10.3508,4.4818,5.81541,6.59516,10.9669,8.23917,8.41566,7.25998,-4.3192,-3.28341,-3.84331,-3.31751,-4.00016,-3.53339,-3.68082,-3.84398,31.9529,7.58224,-11.5655,-4.00988,7.8085,12.9264,2.46986,25.8846
-3.45246,1,0.400899,3,7,0,8.11382,4.91232,5.15656,0.71809,-0.928615,-0.72465,-0.133547,0.635574,0.339706,0.738559,-0.113408,8.6152,0.123857,1.17562,4.22367,8.1897,6.66404,8.72075,4.32752,-4.46203,-3.53169,-3.72558,-3.34868,-3.63746,-3.4494,-3.65205,-3.90015,-15.7899,-1.96868,5.56562,-5.2727,8.7798,3.8848,7.47684,-64.7166
-3.18906,0.866538,0.400899,3,7,0,10.387,7.33114,4.58613,0.61465,-0.533109,-0.0320065,0.0532786,-0.00594508,0.829305,0.172991,0.160684,10.15,4.88623,7.18435,7.57548,7.30387,11.1344,8.12449,8.06805,-4.33504,-3.27,-3.89411,-3.3182,-3.54181,-3.74124,-3.70915,-3.83317,17.7995,15.9173,41.1339,9.40411,-0.452414,5.57515,5.07073,19.033
-3.28344,0.971906,0.400899,4,15,0,6.16692,6.38831,5.99191,1.28178,-0.593609,-0.546964,0.263723,-0.0201623,0.698817,0.265454,-0.0604363,14.0686,2.83145,3.11094,7.96851,6.26749,10.5756,7.97888,6.02618,-4.05829,-3.35509,-3.76446,-3.32071,-3.44219,-3.69572,-3.72364,-3.86438,16.3457,2.78099,-31.77,-2.90102,0.217854,-12.2959,8.13053,13.7671
-6.14156,0.920315,0.400899,3,7,0,7.63914,5.2202,3.089,2.23452,0.73678,1.43582,0.603542,0.190142,0.609352,-0.0241823,-0.0524622,12.1226,7.49611,9.65544,7.08454,5.80755,7.10249,5.1455,5.05815,-4.18719,-3.22279,-4.00434,-3.31686,-3.40223,-3.47072,-4.04771,-3.88368,-0.162967,28.5995,20.3093,21.0414,3.50439,-9.83318,0.689199,31.0595
-6.16602,0.977674,0.400899,3,15,0,9.8771,0.188119,3.9802,-0.286141,0.313105,0.0233217,-0.320609,-1.95662,0.429214,1.14488,-0.864239,-0.950782,1.43434,0.280944,-1.08797,-7.59963,1.89648,4.74496,-3.25173,-5.48954,-3.43706,-3.71255,-3.58714,-3.38502,-3.32015,-4.1,-4.16828,10.5643,3.37517,-6.93322,13.4498,-10.9541,-10.7205,6.49573,10.915
-6.2991,0.991796,0.400899,3,7,0,9.24565,9.17741,5.0663,1.55695,0.155771,0.332761,1.24543,0.6579,-0.478007,-0.507594,0.539176,17.0654,9.96659,10.8633,15.4871,12.5105,6.75569,6.60579,11.909,-3.89269,-3.24086,-4.0669,-3.61448,-4.24292,-3.45373,-3.87066,-3.80932,36.3302,7.98314,2.46035,21.2995,-2.33217,3.83492,20.4705,6.4242
-6.81619,0.981723,0.400899,3,15,0,11.0827,3.29543,1.95063,0.480492,-0.813177,-1.78175,0.691477,1.27635,0.548234,1.02457,-1.05344,4.23269,1.70923,-0.180099,4.64425,5.78511,4.36483,5.29399,1.24057,-4.88229,-3.41939,-3.70706,-3.33977,-3.40035,-3.36362,-4.02874,-3.98796,-11.4149,-6.56528,-10.176,3.32087,-9.23998,17.1654,-5.34328,29.3124
-7.08298,0.980767,0.400899,3,15,0,10.8998,3.57576,1.95977,0.844282,-0.580816,-2.40813,0.0578568,0.79515,0.452311,0.902621,-0.997413,5.23036,2.43749,-1.14361,3.68915,5.13407,4.46219,5.34469,1.62106,-4.77911,-3.37623,-3.69826,-3.36213,-3.34843,-3.36637,-4.02231,-3.97555,19.695,-9.4168,-11.6067,6.28577,8.86047,7.71351,24.3751,4.58361
